Case Id,Event Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id
6281CP,17453,2017-12-27 23:53:18,2017-12-27 23:53:18,Product Delivered,process activity,clerk,1c,product,6281p
3299CP,17456,2017-12-27 23:55:18,2017-12-27 23:55:18,check if the product was shaked,process activity,clerk,1c,product,3299p
3299CP,17462,2017-12-28 00:02:18,2017-12-28 00:02:18,Product Delivered,process activity,clerk,1c,product,3299p
1071CP,17463,2017-12-28 00:02:18,2017-12-28 00:02:18,check if the product was shaked,process activity,clerk,1c,product,1071p
5010CP,17454,2017-12-27 23:53:18,2017-12-28 00:04:18,Request product,process activity,clerk,1c,product,5010p
5010CP,17466,2017-12-28 00:05:18,2017-12-28 00:05:18,Assgin robot,process activity,robot,98r,shelf,139s
5648CP,17465,2017-12-28 00:03:18,2017-12-28 00:07:18,Request product,process activity,clerk,1c,product,5648p
5648CP,17469,2017-12-28 00:07:18,2017-12-28 00:07:18,Assgin robot,process activity,robot,82r,shelf,314s
1071CP,17485,2017-12-28 00:25:18,2017-12-28 00:25:18,Product Delivered,process activity,clerk,1c,product,1071p
8381CP,17487,2017-12-28 00:26:18,2017-12-28 00:26:18,check if the product was shaked,process activity,clerk,1c,product,8381p
8381CP,17499,2017-12-28 00:42:18,2017-12-28 00:42:18,Product Delivered,process activity,clerk,1c,product,8381p
7740CP,17501,2017-12-28 00:43:18,2017-12-28 00:43:18,check if the product was shaked,process activity,clerk,1c,product,7740p
6149CP,17486,2017-12-28 00:26:18,2017-12-28 00:45:18,Request product,process activity,clerk,1c,product,6149p
6149CP,17503,2017-12-28 00:45:18,2017-12-28 00:45:18,Assgin robot,process activity,robot,51r,shelf,8s
7740CP,17506,2017-12-28 00:47:18,2017-12-28 00:47:18,Product Delivered,process activity,clerk,1c,product,7740p
7165CP,17500,2017-12-28 00:42:18,2017-12-28 00:47:18,Request product,process activity,clerk,1c,product,7165p
7165CP,17507,2017-12-28 00:48:18,2017-12-28 00:48:18,Assgin robot,process activity,robot,91r,shelf,53s
1358CP,17511,2017-12-28 00:51:18,2017-12-28 00:51:18,check if the product was shaked,process activity,clerk,1c,product,1358p
8109CP,17526,2017-12-28 01:04:18,2017-12-28 01:04:18,check if the product was shaked,process activity,clerk,1c,product,8109p
9601CP,17510,2017-12-28 00:51:18,2017-12-28 01:05:18,Request product,process activity,clerk,1c,product,9601p
9601CP,17529,2017-12-28 01:05:18,2017-12-28 01:05:18,Assgin robot,process activity,robot,72r,shelf,267s
8109CP,17539,2017-12-28 01:15:18,2017-12-28 01:15:18,Product Delivered,process activity,clerk,1c,product,8109p
5841CP,17528,2017-12-28 01:05:18,2017-12-28 01:15:18,Request product,process activity,clerk,1c,product,5841p
5125CP,17540,2017-12-28 01:16:18,2017-12-28 01:17:18,check if the product was shaked,process activity,clerk,1c,product,5125p
5841CP,17545,2017-12-28 01:18:18,2017-12-28 01:18:18,Assgin robot,process activity,robot,30r,shelf,472s
703CP,17542,2017-12-28 01:16:18,2017-12-28 01:23:18,Request product,process activity,clerk,1c,product,703p
703CP,17547,2017-12-28 01:24:18,2017-12-28 01:24:18,Assgin robot,process activity,robot,63r,shelf,351s
5125CP,17554,2017-12-28 01:30:18,2017-12-28 01:31:18,Product Delivered,process activity,clerk,1c,product,5125p
7888CP,17561,2017-12-28 01:34:18,2017-12-28 01:35:18,check if the product was shaked,process activity,clerk,1c,product,7888p
7888CP,17571,2017-12-28 01:50:18,2017-12-28 01:50:18,Product Delivered,process activity,clerk,1c,product,7888p
7131CP,17573,2017-12-28 01:50:18,2017-12-28 01:50:18,check if the product was shaked,process activity,clerk,1c,product,7131p
3147CP,17558,2017-12-28 01:33:18,2017-12-28 01:53:18,Request product,process activity,clerk,1c,product,3147p
3147CP,17576,2017-12-28 01:54:18,2017-12-28 01:54:18,Assgin robot,process activity,robot,44r,shelf,243s
7131CP,17578,2017-12-28 01:56:18,2017-12-28 01:56:18,Product Delivered,process activity,clerk,1c,product,7131p
7877CP,17579,2017-12-28 01:56:18,2017-12-28 01:56:18,check if the product was shaked,process activity,clerk,1c,product,7877p
2949CP,17581,2017-12-28 01:57:18,2017-12-28 02:00:18,Request product,process activity,clerk,1c,product,2949p
2949CP,17584,2017-12-28 02:00:18,2017-12-28 02:00:18,Assgin robot,process activity,robot,67r,shelf,28s
4295CP,17572,2017-12-28 01:50:18,2017-12-28 02:10:18,Request product,process activity,clerk,1c,product,4295p
4295CP,17587,2017-12-28 02:10:18,2017-12-28 02:10:18,Assgin robot,process activity,robot,31r,shelf,92s
7877CP,17590,2017-12-28 02:13:18,2017-12-28 02:13:18,Product Delivered,process activity,clerk,1c,product,7877p
1440CP,17593,2017-12-28 02:14:18,2017-12-28 02:14:18,check if the product was shaked,process activity,clerk,1c,product,1440p
567CP,17592,2017-12-28 02:14:18,2017-12-28 02:16:18,Request product,process activity,clerk,1c,product,567p
567CP,17595,2017-12-28 02:16:18,2017-12-28 02:16:18,Assgin robot,process activity,robot,68r,shelf,255s
1440CP,17608,2017-12-28 02:33:18,2017-12-28 02:34:18,Product Delivered,process activity,clerk,1c,product,1440p
4526CP,17611,2017-12-28 02:35:18,2017-12-28 02:35:18,check if the product was shaked,process activity,clerk,1c,product,4526p
6461CP,17610,2017-12-28 02:34:18,2017-12-28 02:41:18,Request product,process activity,clerk,1c,product,6461p
6461CP,17620,2017-12-28 02:41:18,2017-12-28 02:41:18,Assgin robot,process activity,robot,61r,shelf,372s
4775CP,17638,2017-12-28 02:56:18,2017-12-28 02:56:18,check if the product was shaked,process activity,clerk,1c,product,4775p
4775CP,17645,2017-12-28 03:12:18,2017-12-28 03:12:18,Product Delivered,process activity,clerk,1c,product,4775p
3192CP,17647,2017-12-28 03:13:18,2017-12-28 03:13:18,check if the product was shaked,process activity,clerk,1c,product,3192p
503CP,17646,2017-12-28 03:12:18,2017-12-28 03:21:18,Request product,process activity,clerk,1c,product,503p
503CP,17653,2017-12-28 03:21:18,2017-12-28 03:21:18,Assgin robot,process activity,robot,97r,shelf,206s
3192CP,17657,2017-12-28 03:24:18,2017-12-28 03:24:18,Product Delivered,process activity,clerk,1c,product,3192p
5953CP,17659,2017-12-28 03:25:18,2017-12-28 03:25:18,check if the product was shaked,process activity,clerk,1c,product,5953p
9266CP,17658,2017-12-28 03:24:18,2017-12-28 03:45:18,Request product,process activity,clerk,1c,product,9266p
9266CP,17667,2017-12-28 03:45:18,2017-12-28 03:45:18,Assgin robot,process activity,robot,15r,shelf,445s
5953CP,17669,2017-12-28 03:46:18,2017-12-28 03:46:18,Product Delivered,process activity,clerk,1c,product,5953p
9875CP,17670,2017-12-28 03:47:18,2017-12-28 03:47:18,check if the product was shaked,process activity,clerk,1c,product,9875p
9875CP,17681,2017-12-28 03:56:18,2017-12-28 03:56:18,Product Delivered,process activity,clerk,1c,product,9875p
5597CP,17682,2017-12-28 03:57:18,2017-12-28 03:57:18,check if the product was shaked,process activity,clerk,1c,product,5597p
1733CP,17672,2017-12-28 03:48:18,2017-12-28 03:58:18,Request product,process activity,clerk,1c,product,1733p
1733CP,17684,2017-12-28 03:58:18,2017-12-28 03:58:18,Assgin robot,process activity,robot,7r,shelf,50s
5597CP,17689,2017-12-28 04:16:18,2017-12-28 04:16:18,Product Delivered,process activity,clerk,1c,product,5597p
8735CP,17690,2017-12-28 04:16:18,2017-12-28 04:16:18,check if the product was shaked,process activity,clerk,1c,product,8735p
6086CP,17693,2017-12-28 04:18:18,2017-12-28 04:19:18,Request product,process activity,clerk,1c,product,6086p
6086CP,17695,2017-12-28 04:20:18,2017-12-28 04:20:18,Assgin robot,process activity,robot,94r,shelf,147s
8735CP,17701,2017-12-28 04:29:18,2017-12-28 04:29:18,Product Delivered,process activity,clerk,1c,product,8735p
9155CP,17702,2017-12-28 04:30:18,2017-12-28 04:47:18,Request product,process activity,clerk,1c,product,9155p
9155CP,17713,2017-12-28 04:48:18,2017-12-28 04:48:18,Assgin robot,process activity,robot,79r,shelf,116s
2839CP,17723,2017-12-28 05:03:18,2017-12-28 05:03:18,check if the product was shaked,process activity,clerk,1c,product,2839p
277CP,17710,2017-12-28 04:43:18,2017-12-28 05:06:18,Request product,process activity,clerk,1c,product,277p
277CP,17725,2017-12-28 05:06:18,2017-12-28 05:06:18,Assgin robot,process activity,robot,12r,shelf,451s
3760CP,17722,2017-12-28 05:02:18,2017-12-28 05:23:18,Request product,process activity,clerk,1c,product,3760p
3760CP,17737,2017-12-28 05:23:18,2017-12-28 05:23:18,Assgin robot,process activity,robot,37r,shelf,275s
2839CP,17739,2017-12-28 05:24:18,2017-12-28 05:24:18,Product Delivered,process activity,clerk,1c,product,2839p
4939CP,17750,2017-12-28 05:37:18,2017-12-28 05:37:18,check if the product was shaked,process activity,clerk,1c,product,4939p
4939CP,17755,2017-12-28 05:48:18,2017-12-28 05:48:18,Product Delivered,process activity,clerk,1c,product,4939p
516CP,17757,2017-12-28 05:49:18,2017-12-28 05:49:18,check if the product was shaked,process activity,clerk,1c,product,516p
4193CP,17749,2017-12-28 05:36:18,2017-12-28 05:53:18,Request product,process activity,clerk,1c,product,4193p
4193CP,17760,2017-12-28 05:53:18,2017-12-28 05:53:18,Assgin robot,process activity,robot,5r,shelf,2s
516CP,17761,2017-12-28 05:57:18,2017-12-28 05:57:18,Product Delivered,process activity,clerk,1c,product,516p
2CP,17763,2017-12-28 05:58:18,2017-12-28 05:58:18,check if the product was shaked,process activity,clerk,1c,product,2p
5614CP,17762,2017-12-28 05:58:18,2017-12-28 06:00:18,Request product,process activity,clerk,1c,product,5614p
5614CP,17765,2017-12-28 06:00:18,2017-12-28 06:00:18,Assgin robot,process activity,robot,32r,shelf,209s
7208CP,17756,2017-12-28 05:48:18,2017-12-28 06:10:18,Request product,process activity,clerk,1c,product,7208p
7208CP,17769,2017-12-28 06:10:18,2017-12-28 06:10:18,Assgin robot,process activity,robot,21r,shelf,194s
2CP,17774,2017-12-28 06:17:18,2017-12-28 06:17:18,Product Delivered,process activity,clerk,1c,product,2p
6703CP,17775,2017-12-28 06:17:18,2017-12-28 06:17:18,check if the product was shaked,process activity,clerk,1c,product,6703p
1390CP,17777,2017-12-28 06:18:18,2017-12-28 06:21:18,Request product,process activity,clerk,1c,product,1390p
1390CP,17780,2017-12-28 06:21:18,2017-12-28 06:21:18,Assgin robot,process activity,robot,4r,shelf,253s
6703CP,17782,2017-12-28 06:24:18,2017-12-28 06:24:18,Product Delivered,process activity,clerk,1c,product,6703p
1116CP,17786,2017-12-28 06:25:18,2017-12-28 06:25:18,check if the product was shaked,process activity,clerk,1c,product,1116p
1116CP,17795,2017-12-28 06:41:18,2017-12-28 06:41:18,Product Delivered,process activity,clerk,1c,product,1116p
3986CP,17796,2017-12-28 06:42:18,2017-12-28 06:42:18,check if the product was shaked,process activity,clerk,1c,product,3986p
6422CP,17784,2017-12-28 06:25:18,2017-12-28 06:48:18,Request product,process activity,clerk,1c,product,6422p
6422CP,17804,2017-12-28 06:49:18,2017-12-28 06:49:18,Assgin robot,process activity,robot,18r,shelf,36s
3986CP,17813,2017-12-28 06:57:18,2017-12-28 06:57:18,Product Delivered,process activity,clerk,1c,product,3986p
3672CP,17798,2017-12-28 06:43:18,2017-12-28 07:06:18,Request product,process activity,clerk,1c,product,3672p
3672CP,17821,2017-12-28 07:06:18,2017-12-28 07:06:18,Assgin robot,process activity,robot,22r,shelf,447s
6486CP,17814,2017-12-28 06:57:18,2017-12-28 07:12:18,Request product,process activity,clerk,1c,product,6486p
6486CP,17824,2017-12-28 07:12:18,2017-12-28 07:12:18,Assgin robot,process activity,robot,8r,shelf,484s
5639CP,17827,2017-12-28 07:14:18,2017-12-28 07:14:18,check if the product was shaked,process activity,clerk,1c,product,5639p
7556CP,17826,2017-12-28 07:13:18,2017-12-28 07:25:18,Request product,process activity,clerk,1c,product,7556p
7556CP,17836,2017-12-28 07:25:18,2017-12-28 07:25:18,Assgin robot,process activity,robot,34r,shelf,200s
5639CP,17838,2017-12-28 07:28:18,2017-12-28 07:28:18,Product Delivered,process activity,clerk,1c,product,5639p
2994CP,17839,2017-12-28 07:29:18,2017-12-28 07:29:18,check if the product was shaked,process activity,clerk,1c,product,2994p
2994CP,17846,2017-12-28 07:35:18,2017-12-28 07:35:18,Product Delivered,process activity,clerk,1c,product,2994p
7691CP,17847,2017-12-28 07:35:18,2017-12-28 07:35:18,check if the product was shaked,process activity,clerk,1c,product,7691p
9105CP,17841,2017-12-28 07:30:18,2017-12-28 07:38:18,Request product,process activity,clerk,1c,product,9105p
9105CP,17854,2017-12-28 07:39:18,2017-12-28 07:39:18,Assgin robot,process activity,robot,10r,shelf,240s
7691CP,17861,2017-12-28 07:48:18,2017-12-28 07:48:18,Product Delivered,process activity,clerk,1c,product,7691p
5161CP,17862,2017-12-28 07:49:18,2017-12-28 07:49:18,check if the product was shaked,process activity,clerk,1c,product,5161p
1560CP,17850,2017-12-28 07:37:18,2017-12-28 07:56:18,Request product,process activity,clerk,1c,product,1560p
1560CP,17876,2017-12-28 07:58:18,2017-12-28 07:58:18,Assgin robot,process activity,robot,38r,shelf,239s
6275CP,17864,2017-12-28 07:49:18,2017-12-28 08:11:18,Request product,process activity,clerk,1c,product,6275p
6275CP,17887,2017-12-28 08:12:18,2017-12-28 08:13:18,Assgin robot,process activity,robot,42r,shelf,53s
5161CP,17888,2017-12-28 08:13:18,2017-12-28 08:13:18,Product Delivered,process activity,clerk,1c,product,5161p
2045CP,17890,2017-12-28 08:14:18,2017-12-28 08:14:18,check if the product was shaked,process activity,clerk,1c,product,2045p
2045CP,17901,2017-12-28 08:30:18,2017-12-28 08:30:18,Product Delivered,process activity,clerk,1c,product,2045p
1793CP,17902,2017-12-28 08:31:18,2017-12-28 08:31:18,check if the product was shaked,process activity,clerk,1c,product,1793p
7152CP,17892,2017-12-28 08:15:18,2017-12-28 08:38:18,Request product,process activity,clerk,1c,product,7152p
7152CP,17911,2017-12-28 08:39:18,2017-12-28 08:39:18,Assgin robot,process activity,robot,0r,shelf,88s
1793CP,17918,2017-12-28 08:44:18,2017-12-28 08:44:18,Product Delivered,process activity,clerk,1c,product,1793p
5604CP,17920,2017-12-28 08:44:18,2017-12-28 08:44:18,check if the product was shaked,process activity,clerk,1c,product,5604p
4910CP,17904,2017-12-28 08:32:18,2017-12-28 08:48:18,Request product,process activity,clerk,1c,product,4910p
4910CP,17924,2017-12-28 08:49:18,2017-12-28 08:49:18,Assgin robot,process activity,robot,33r,shelf,368s
7875CP,17919,2017-12-28 08:44:18,2017-12-28 08:53:18,Request product,process activity,clerk,1c,product,7875p
7875CP,17928,2017-12-28 08:54:18,2017-12-28 08:54:18,Assgin robot,process activity,robot,86r,shelf,225s
5604CP,17934,2017-12-28 09:00:18,2017-12-28 09:01:18,Product Delivered,process activity,clerk,1c,product,5604p
3581CP,17937,2017-12-28 09:03:18,2017-12-28 09:03:18,check if the product was shaked,process activity,clerk,1c,product,3581p
3581CP,17945,2017-12-28 09:14:18,2017-12-28 09:14:18,Product Delivered,process activity,clerk,1c,product,3581p
9842CP,17946,2017-12-28 09:15:18,2017-12-28 09:15:18,check if the product was shaked,process activity,clerk,1c,product,9842p
7929CP,17948,2017-12-28 09:15:18,2017-12-28 09:24:18,Request product,process activity,clerk,1c,product,7929p
7929CP,17956,2017-12-28 09:25:18,2017-12-28 09:25:18,Assgin robot,process activity,robot,13r,shelf,226s
2942CP,17939,2017-12-28 09:04:18,2017-12-28 09:25:18,Request product,process activity,clerk,1c,product,2942p
2942CP,17959,2017-12-28 09:26:18,2017-12-28 09:26:18,Assgin robot,process activity,robot,54r,shelf,118s
9842CP,17972,2017-12-28 09:37:18,2017-12-28 09:37:18,Product Delivered,process activity,clerk,1c,product,9842p
1511CP,17974,2017-12-28 09:38:18,2017-12-28 09:38:18,check if the product was shaked,process activity,clerk,1c,product,1511p
8431CP,17973,2017-12-28 09:37:18,2017-12-28 09:50:18,Request product,process activity,clerk,1c,product,8431p
8431CP,17984,2017-12-28 09:50:18,2017-12-28 09:50:18,Assgin robot,process activity,robot,28r,shelf,419s
1511CP,17987,2017-12-28 09:52:18,2017-12-28 09:52:18,Product Delivered,process activity,clerk,1c,product,1511p
1415CP,17988,2017-12-28 09:52:18,2017-12-28 09:52:18,check if the product was shaked,process activity,clerk,1c,product,1415p
1415CP,18001,2017-12-28 10:08:18,2017-12-28 10:08:18,Product Delivered,process activity,clerk,1c,product,1415p
327CP,17990,2017-12-28 09:53:18,2017-12-28 10:08:18,Request product,process activity,clerk,1c,product,327p
6572CP,18002,2017-12-28 10:09:18,2017-12-28 10:27:18,Request product,process activity,clerk,1c,product,6572p
6572CP,18005,2017-12-28 10:27:18,2017-12-28 10:27:18,Assgin robot,process activity,robot,74r,shelf,210s
4761CP,18008,2017-12-28 10:33:18,2017-12-28 10:33:18,check if the product was shaked,process activity,clerk,1c,product,4761p
5176CP,18004,2017-12-28 10:24:18,2017-12-28 10:45:18,Request product,process activity,clerk,1c,product,5176p
5176CP,18013,2017-12-28 10:45:18,2017-12-28 10:45:18,Assgin robot,process activity,robot,18r,shelf,278s
4761CP,18014,2017-12-28 10:46:18,2017-12-28 10:46:18,Product Delivered,process activity,clerk,1c,product,4761p
6887CP,18016,2017-12-28 10:47:18,2017-12-28 10:47:18,check if the product was shaked,process activity,clerk,1c,product,6887p
6061CP,18018,2017-12-28 10:48:18,2017-12-28 11:06:18,Request product,process activity,clerk,1c,product,6061p
6061CP,18030,2017-12-28 11:06:18,2017-12-28 11:06:18,Assgin robot,process activity,robot,49r,shelf,209s
6887CP,18036,2017-12-28 11:11:18,2017-12-28 11:11:18,Product Delivered,process activity,clerk,1c,product,6887p
6080CP,18037,2017-12-28 11:11:18,2017-12-28 11:11:18,check if the product was shaked,process activity,clerk,1c,product,6080p
6080CP,18044,2017-12-28 11:26:18,2017-12-28 11:26:18,Product Delivered,process activity,clerk,1c,product,6080p
4907CP,18046,2017-12-28 11:26:18,2017-12-28 11:26:18,check if the product was shaked,process activity,clerk,1c,product,4907p
3093CP,18045,2017-12-28 11:26:18,2017-12-28 11:28:18,Request product,process activity,clerk,1c,product,3093p
3093CP,18048,2017-12-28 11:29:18,2017-12-28 11:29:18,Assgin robot,process activity,robot,27r,shelf,221s
1681CP,18039,2017-12-28 11:12:18,2017-12-28 11:34:18,Request product,process activity,clerk,1c,product,1681p
1681CP,18053,2017-12-28 11:34:18,2017-12-28 11:34:18,Assgin robot,process activity,robot,45r,shelf,299s
4907CP,18065,2017-12-28 11:51:18,2017-12-28 11:51:18,Product Delivered,process activity,clerk,1c,product,4907p
9977CP,18066,2017-12-28 11:51:18,2017-12-28 12:10:18,Request product,process activity,clerk,1c,product,9977p
9977CP,18071,2017-12-28 12:10:18,2017-12-28 12:10:18,Assgin robot,process activity,robot,93r,shelf,338s
1002CP,18080,2017-12-28 12:25:18,2017-12-28 12:25:18,check if the product was shaked,process activity,clerk,1c,product,1002p
2453CP,18083,2017-12-28 12:26:18,2017-12-28 12:28:18,Request product,process activity,clerk,1c,product,2453p
2453CP,18086,2017-12-28 12:29:18,2017-12-28 12:29:18,Assgin robot,process activity,robot,65r,shelf,37s
216CP,18075,2017-12-28 12:13:18,2017-12-28 12:29:18,Request product,process activity,clerk,1c,product,216p
216CP,18087,2017-12-28 12:29:18,2017-12-28 12:29:18,Assgin robot,process activity,robot,94r,shelf,382s
1002CP,18099,2017-12-28 12:49:18,2017-12-28 12:49:18,Product Delivered,process activity,clerk,1c,product,1002p
6492CP,18100,2017-12-28 12:49:18,2017-12-28 12:49:18,check if the product was shaked,process activity,clerk,1c,product,6492p
9097CP,18101,2017-12-28 12:50:18,2017-12-28 12:52:18,Request product,process activity,clerk,1c,product,9097p
9097CP,18104,2017-12-28 12:52:18,2017-12-28 12:52:18,Assgin robot,process activity,robot,2r,shelf,230s
6492CP,18118,2017-12-28 13:12:18,2017-12-28 13:13:18,Product Delivered,process activity,clerk,1c,product,6492p
3471CP,18131,2017-12-28 13:27:18,2017-12-28 13:27:18,check if the product was shaked,process activity,clerk,1c,product,3471p
9744CP,18120,2017-12-28 13:14:18,2017-12-28 13:32:18,Request product,process activity,clerk,1c,product,9744p
9744CP,18134,2017-12-28 13:33:18,2017-12-28 13:33:18,Assgin robot,process activity,robot,76r,shelf,405s
3471CP,18136,2017-12-28 13:35:18,2017-12-28 13:35:18,Product Delivered,process activity,clerk,1c,product,3471p
9242CP,18137,2017-12-28 13:36:18,2017-12-28 13:36:18,check if the product was shaked,process activity,clerk,1c,product,9242p
1434CP,18140,2017-12-28 13:37:18,2017-12-28 13:53:18,Request product,process activity,clerk,1c,product,1434p
9242CP,18145,2017-12-28 13:55:18,2017-12-28 13:55:18,Product Delivered,process activity,clerk,1c,product,9242p
3679CP,18147,2017-12-28 13:56:18,2017-12-28 13:56:18,check if the product was shaked,process activity,clerk,1c,product,3679p
3679CP,18151,2017-12-28 14:05:18,2017-12-28 14:05:18,Product Delivered,process activity,clerk,1c,product,3679p
4751CP,18152,2017-12-28 14:05:18,2017-12-28 14:05:18,check if the product was shaked,process activity,clerk,1c,product,4751p
1746CP,18146,2017-12-28 13:55:18,2017-12-28 14:07:18,Request product,process activity,clerk,1c,product,1746p
1746CP,18155,2017-12-28 14:07:18,2017-12-28 14:07:18,Assgin robot,process activity,robot,80r,shelf,237s
4376CP,18154,2017-12-28 14:06:18,2017-12-28 14:09:18,Request product,process activity,clerk,1c,product,4376p
4376CP,18160,2017-12-28 14:09:18,2017-12-28 14:09:18,Assgin robot,process activity,robot,39r,shelf,294s
4751CP,18167,2017-12-28 14:24:18,2017-12-28 14:24:18,Product Delivered,process activity,clerk,1c,product,4751p
1614CP,18169,2017-12-28 14:25:18,2017-12-28 14:25:18,check if the product was shaked,process activity,clerk,1c,product,1614p
9515CP,18168,2017-12-28 14:24:18,2017-12-28 14:27:18,Request product,process activity,clerk,1c,product,9515p
9515CP,18173,2017-12-28 14:28:18,2017-12-28 14:28:18,Assgin robot,process activity,robot,20r,shelf,264s
1614CP,18188,2017-12-28 14:47:18,2017-12-28 14:47:18,Product Delivered,process activity,clerk,1c,product,1614p
1643CP,18190,2017-12-28 14:48:18,2017-12-28 14:48:18,check if the product was shaked,process activity,clerk,1c,product,1643p
1379CP,18191,2017-12-28 14:48:18,2017-12-28 14:51:18,Request product,process activity,clerk,1c,product,1379p
1379CP,18196,2017-12-28 14:52:18,2017-12-28 14:52:18,Assgin robot,process activity,robot,46r,shelf,86s
1643CP,18207,2017-12-28 15:13:18,2017-12-28 15:13:18,Product Delivered,process activity,clerk,1c,product,1643p
753CP,18208,2017-12-28 15:13:18,2017-12-28 15:13:18,check if the product was shaked,process activity,clerk,1c,product,753p
7216CP,18210,2017-12-28 15:14:18,2017-12-28 15:19:18,Request product,process activity,clerk,1c,product,7216p
7216CP,18214,2017-12-28 15:19:18,2017-12-28 15:19:18,Assgin robot,process activity,robot,52r,shelf,302s
753CP,18218,2017-12-28 15:29:18,2017-12-28 15:29:18,Product Delivered,process activity,clerk,1c,product,753p
4558CP,18220,2017-12-28 15:29:18,2017-12-28 15:29:18,check if the product was shaked,process activity,clerk,1c,product,4558p
4558CP,18224,2017-12-28 15:43:18,2017-12-28 15:43:18,Product Delivered,process activity,clerk,1c,product,4558p
8790CP,18225,2017-12-28 15:44:18,2017-12-28 15:44:18,check if the product was shaked,process activity,clerk,1c,product,8790p
7021CP,18222,2017-12-28 15:30:18,2017-12-28 15:50:18,Request product,process activity,clerk,1c,product,7021p
7021CP,18228,2017-12-28 15:50:18,2017-12-28 15:50:18,Assgin robot,process activity,robot,59r,shelf,22s
1485CP,18227,2017-12-28 15:45:18,2017-12-28 15:50:18,Request product,process activity,clerk,1c,product,1485p
1485CP,18230,2017-12-28 15:51:18,2017-12-28 15:51:18,Assgin robot,process activity,robot,90r,shelf,81s
8790CP,18233,2017-12-28 16:04:18,2017-12-28 16:04:18,Product Delivered,process activity,clerk,1c,product,8790p
3610CP,18234,2017-12-28 16:05:18,2017-12-28 16:20:18,Request product,process activity,clerk,1c,product,3610p
3610CP,18241,2017-12-28 16:20:18,2017-12-28 16:20:18,Assgin robot,process activity,robot,23r,shelf,411s
5408CP,18245,2017-12-28 16:23:18,2017-12-28 16:31:18,Request product,process activity,clerk,1c,product,5408p
5408CP,18249,2017-12-28 16:32:18,2017-12-28 16:32:18,Assgin robot,process activity,robot,57r,shelf,214s
2736CP,18256,2017-12-28 16:40:18,2017-12-28 16:40:18,check if the product was shaked,process activity,clerk,1c,product,2736p
2736CP,18264,2017-12-28 16:53:18,2017-12-28 16:53:18,Product Delivered,process activity,clerk,1c,product,2736p
4277CP,18258,2017-12-28 16:41:18,2017-12-28 16:54:18,Request product,process activity,clerk,1c,product,4277p
5648CP,18267,2017-12-28 16:54:18,2017-12-28 16:54:18,check if the product was shaked,process activity,clerk,1c,product,5648p
4277CP,18270,2017-12-28 16:56:18,2017-12-28 16:56:18,Assgin robot,process activity,robot,47r,shelf,440s
5648CP,18281,2017-12-28 17:09:18,2017-12-28 17:09:18,Product Delivered,process activity,clerk,1c,product,5648p
6205CP,18288,2017-12-28 17:12:18,2017-12-28 17:12:18,check if the product was shaked,process activity,clerk,1c,product,6205p
5741CP,18268,2017-12-28 16:55:18,2017-12-28 17:17:18,Request product,process activity,clerk,1c,product,5741p
5741CP,18294,2017-12-28 17:17:18,2017-12-28 17:17:18,Assgin robot,process activity,robot,92r,shelf,434s
6205CP,18302,2017-12-28 17:25:18,2017-12-28 17:25:18,Product Delivered,process activity,clerk,1c,product,6205p
1478CP,18304,2017-12-28 17:26:18,2017-12-28 17:26:18,check if the product was shaked,process activity,clerk,1c,product,1478p
444CP,18290,2017-12-28 17:13:18,2017-12-28 17:26:18,Request product,process activity,clerk,1c,product,444p
444CP,18307,2017-12-28 17:28:18,2017-12-28 17:28:18,Assgin robot,process activity,robot,82r,shelf,100s
8411CP,18303,2017-12-28 17:26:18,2017-12-28 17:32:18,Request product,process activity,clerk,1c,product,8411p
8411CP,18311,2017-12-28 17:32:18,2017-12-28 17:32:18,Assgin robot,process activity,robot,53r,shelf,6s
1478CP,18320,2017-12-28 17:44:18,2017-12-28 17:44:18,Product Delivered,process activity,clerk,1c,product,1478p
7566CP,18322,2017-12-28 17:45:18,2017-12-28 17:45:18,check if the product was shaked,process activity,clerk,1c,product,7566p
6029CP,18321,2017-12-28 17:44:18,2017-12-28 17:55:18,Request product,process activity,clerk,1c,product,6029p
6029CP,18329,2017-12-28 17:56:18,2017-12-28 17:57:18,Assgin robot,process activity,robot,71r,shelf,257s
7566CP,18335,2017-12-28 18:01:18,2017-12-28 18:01:18,Product Delivered,process activity,clerk,1c,product,7566p
9388CP,18337,2017-12-28 18:02:18,2017-12-28 18:02:18,check if the product was shaked,process activity,clerk,1c,product,9388p
9388CP,18349,2017-12-28 18:14:18,2017-12-28 18:14:18,Product Delivered,process activity,clerk,1c,product,9388p
68CP,18339,2017-12-28 18:03:18,2017-12-28 18:14:18,Request product,process activity,clerk,1c,product,68p
4341CP,18351,2017-12-28 18:15:18,2017-12-28 18:15:18,check if the product was shaked,process activity,clerk,1c,product,4341p
68CP,18354,2017-12-28 18:16:18,2017-12-28 18:16:18,Assgin robot,process activity,robot,48r,shelf,188s
4341CP,18367,2017-12-28 18:30:18,2017-12-28 18:30:18,Product Delivered,process activity,clerk,1c,product,4341p
7899CP,18368,2017-12-28 18:31:18,2017-12-28 18:31:18,check if the product was shaked,process activity,clerk,1c,product,7899p
5444CP,18350,2017-12-28 18:14:18,2017-12-28 18:32:18,Request product,process activity,clerk,1c,product,5444p
5444CP,18371,2017-12-28 18:32:18,2017-12-28 18:32:18,Assgin robot,process activity,robot,95r,shelf,291s
