Case Id,Event Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id
704RP,18604,2017-12-28 23:23:18,2017-12-28 23:31:18,go to approriate shelf,process activity,robot,56r,shelf,203s
3607RP,18606,2017-12-28 23:24:18,2017-12-28 23:33:18,move shelf to dock,process activity,robot,60r,shelf,24s
704RP,18608,2017-12-28 23:32:18,2017-12-28 23:44:18,move shelf to dock,process activity,robot,56r,shelf,203s
8447RP,18616,2017-12-28 23:46:18,2017-12-28 23:49:18,putdown current shelf,process activity,robot,78r,shelf,362s
3607RP,18612,2017-12-28 23:37:18,2017-12-28 23:50:18,move shelf from dock,process activity,robot,60r,shelf,24s
8447RP,18622,2017-12-28 23:50:18,2017-12-28 23:57:18,go to approriate shelf,process activity,robot,78r,shelf,400s
8447RP,18625,2017-12-28 23:58:18,2017-12-29 00:02:18,move shelf to dock,process activity,robot,78r,shelf,400s
704RP,18621,2017-12-28 23:50:18,2017-12-29 00:04:18,move shelf from dock,process activity,robot,56r,shelf,203s
8447RP,18631,2017-12-29 00:07:18,2017-12-29 00:09:18,move shelf from dock,process activity,robot,78r,shelf,400s
3918RP,18629,2017-12-29 00:05:18,2017-12-29 00:10:18,putdown current shelf,process activity,robot,35r,shelf,336s
3918RP,18632,2017-12-29 00:10:18,2017-12-29 00:22:18,go to approriate shelf,process activity,robot,35r,shelf,201s
5060RP,18643,2017-12-29 00:22:18,2017-12-29 00:26:18,putdown current shelf,process activity,robot,6r,shelf,417s
5060RP,18646,2017-12-29 00:26:18,2017-12-29 00:37:18,go to approriate shelf,process activity,robot,6r,shelf,77s
9721RP,18656,2017-12-29 00:40:18,2017-12-29 00:42:18,putdown current shelf,process activity,robot,1r,shelf,66s
3918RP,18653,2017-12-29 00:39:18,2017-12-29 00:49:18,reduce speed,process activity,robot,35r,shelf,201s
3918RP,18645,2017-12-29 00:24:18,2017-12-29 00:49:18,move shelf to dock,process activity,robot,35r,shelf,201s
5060RP,18659,2017-12-29 00:47:18,2017-12-29 00:54:18,reduce speed,process activity,robot,6r,shelf,77s
5060RP,18654,2017-12-29 00:40:18,2017-12-29 00:54:18,move shelf to dock,process activity,robot,6r,shelf,77s
3564RP,18664,2017-12-29 00:53:18,2017-12-29 00:55:18,putdown current shelf,process activity,robot,75r,shelf,296s
9721RP,18657,2017-12-29 00:43:18,2017-12-29 00:59:18,go to approriate shelf,process activity,robot,1r,shelf,293s
3564RP,18666,2017-12-29 00:56:18,2017-12-29 01:05:18,go to approriate shelf,process activity,robot,75r,shelf,162s
3918RP,18673,2017-12-29 01:01:18,2017-12-29 01:08:18,move shelf from dock,process activity,robot,35r,shelf,201s
5060RP,18674,2017-12-29 01:02:18,2017-12-29 01:16:18,move shelf from dock,process activity,robot,6r,shelf,77s
9721RP,18680,2017-12-29 01:10:18,2017-12-29 01:23:18,reduce speed,process activity,robot,1r,shelf,293s
9721RP,18675,2017-12-29 01:02:18,2017-12-29 01:23:18,move shelf to dock,process activity,robot,1r,shelf,293s
3564RP,18685,2017-12-29 01:18:18,2017-12-29 01:24:18,reduce speed,process activity,robot,75r,shelf,162s
3564RP,18679,2017-12-29 01:07:18,2017-12-29 01:24:18,move shelf to dock,process activity,robot,75r,shelf,162s
3819RP,18684,2017-12-29 01:17:18,2017-12-29 01:25:18,putdown current shelf,process activity,robot,29r,shelf,56s
3819RP,18691,2017-12-29 01:25:18,2017-12-29 01:39:18,go to approriate shelf,process activity,robot,29r,shelf,108s
9721RP,18695,2017-12-29 01:29:18,2017-12-29 01:42:18,move shelf from dock,process activity,robot,1r,shelf,293s
3564RP,18698,2017-12-29 01:31:18,2017-12-29 01:43:18,move shelf from dock,process activity,robot,75r,shelf,162s
4692RP,18710,2017-12-29 01:54:18,2017-12-29 01:56:18,putdown current shelf,process activity,robot,36r,shelf,392s
4692RP,18711,2017-12-29 01:56:18,2017-12-29 01:58:18,go to approriate shelf,process activity,robot,36r,shelf,10s
3819RP,18708,2017-12-29 01:52:18,2017-12-29 02:05:18,reduce speed,process activity,robot,29r,shelf,108s
3819RP,18704,2017-12-29 01:41:18,2017-12-29 02:05:18,move shelf to dock,process activity,robot,29r,shelf,108s
2673RP,18727,2017-12-29 02:18:18,2017-12-29 02:22:18,putdown current shelf,process activity,robot,23r,shelf,411s
3819RP,18722,2017-12-29 02:09:18,2017-12-29 02:22:18,move shelf from dock,process activity,robot,29r,shelf,108s
3170RP,18734,2017-12-29 02:25:18,2017-12-29 02:28:18,putdown current shelf,process activity,robot,98r,shelf,139s
4692RP,18725,2017-12-29 02:14:18,2017-12-29 02:28:18,reduce speed,process activity,robot,36r,shelf,10s
4692RP,18713,2017-12-29 02:00:18,2017-12-29 02:28:18,move shelf to dock,process activity,robot,36r,shelf,10s
2673RP,18732,2017-12-29 02:22:18,2017-12-29 02:35:18,go to approriate shelf,process activity,robot,23r,shelf,107s
3170RP,18736,2017-12-29 02:28:18,2017-12-29 02:42:18,go to approriate shelf,process activity,robot,98r,shelf,339s
3170RP,18755,2017-12-29 02:43:18,2017-12-29 02:45:18,move shelf to dock,process activity,robot,98r,shelf,339s
4692RP,18746,2017-12-29 02:36:18,2017-12-29 02:51:18,move shelf from dock,process activity,robot,36r,shelf,10s
3175RP,18759,2017-12-29 02:48:18,2017-12-29 02:54:18,putdown current shelf,process activity,robot,51r,shelf,8s
2673RP,18761,2017-12-29 02:51:18,2017-12-29 02:55:18,reduce speed,process activity,robot,23r,shelf,107s
2673RP,18747,2017-12-29 02:37:18,2017-12-29 02:55:18,move shelf to dock,process activity,robot,23r,shelf,107s
9488RP,18765,2017-12-29 02:54:18,2017-12-29 02:58:18,putdown current shelf,process activity,robot,91r,shelf,53s
3170RP,18763,2017-12-29 02:52:18,2017-12-29 03:06:18,move shelf from dock,process activity,robot,98r,shelf,339s
3175RP,18766,2017-12-29 02:55:18,2017-12-29 03:07:18,go to approriate shelf,process activity,robot,51r,shelf,202s
3175RP,18776,2017-12-29 03:09:18,2017-12-29 03:11:18,move shelf to dock,process activity,robot,51r,shelf,202s
9488RP,18770,2017-12-29 02:58:18,2017-12-29 03:13:18,go to approriate shelf,process activity,robot,91r,shelf,268s
2673RP,18772,2017-12-29 03:02:18,2017-12-29 03:14:18,move shelf from dock,process activity,robot,23r,shelf,107s
5253RP,18782,2017-12-29 03:15:18,2017-12-29 03:19:18,putdown current shelf,process activity,robot,72r,shelf,267s
5253RP,18786,2017-12-29 03:19:18,2017-12-29 03:22:18,go to approriate shelf,process activity,robot,72r,shelf,460s
3175RP,18785,2017-12-29 03:19:18,2017-12-29 03:33:18,move shelf from dock,process activity,robot,51r,shelf,202s
1900RP,18797,2017-12-29 03:38:18,2017-12-29 03:40:18,putdown current shelf,process activity,robot,63r,shelf,351s
9488RP,18792,2017-12-29 03:27:18,2017-12-29 03:40:18,reduce speed,process activity,robot,91r,shelf,268s
9488RP,18779,2017-12-29 03:14:18,2017-12-29 03:40:18,move shelf to dock,process activity,robot,91r,shelf,268s
5253RP,18794,2017-12-29 03:32:18,2017-12-29 03:43:18,reduce speed,process activity,robot,72r,shelf,460s
5253RP,18788,2017-12-29 03:24:18,2017-12-29 03:43:18,move shelf to dock,process activity,robot,72r,shelf,460s
1900RP,18798,2017-12-29 03:40:18,2017-12-29 03:45:18,go to approriate shelf,process activity,robot,63r,shelf,251s
9488RP,18812,2017-12-29 03:50:18,2017-12-29 03:55:18,move shelf from dock,process activity,robot,91r,shelf,268s
9637RP,18816,2017-12-29 03:54:18,2017-12-29 03:56:18,putdown current shelf,process activity,robot,44r,shelf,243s
1900RP,18807,2017-12-29 03:47:18,2017-12-29 03:59:18,move shelf to dock,process activity,robot,63r,shelf,251s
5253RP,18814,2017-12-29 03:53:18,2017-12-29 04:01:18,move shelf from dock,process activity,robot,72r,shelf,460s
9637RP,18817,2017-12-29 03:56:18,2017-12-29 04:04:18,go to approriate shelf,process activity,robot,44r,shelf,335s
1900RP,18823,2017-12-29 04:04:18,2017-12-29 04:08:18,move shelf from dock,process activity,robot,63r,shelf,251s
9637RP,18832,2017-12-29 04:19:18,2017-12-29 04:26:18,reduce speed,process activity,robot,44r,shelf,335s
9637RP,18825,2017-12-29 04:05:18,2017-12-29 04:26:18,move shelf to dock,process activity,robot,44r,shelf,335s
9826RP,18838,2017-12-29 04:24:18,2017-12-29 04:28:18,putdown current shelf,process activity,robot,31r,shelf,92s
6250RP,18844,2017-12-29 04:30:18,2017-12-29 04:32:18,putdown current shelf,process activity,robot,67r,shelf,28s
9826RP,18842,2017-12-29 04:29:18,2017-12-29 04:40:18,go to approriate shelf,process activity,robot,31r,shelf,50s
9637RP,18848,2017-12-29 04:33:18,2017-12-29 04:43:18,move shelf from dock,process activity,robot,44r,shelf,335s
6250RP,18847,2017-12-29 04:32:18,2017-12-29 04:46:18,go to approriate shelf,process activity,robot,67r,shelf,23s
8650RP,18852,2017-12-29 04:42:18,2017-12-29 04:48:18,putdown current shelf,process activity,robot,58r,shelf,81s
9790RP,18855,2017-12-29 04:46:18,2017-12-29 04:50:18,putdown current shelf,process activity,robot,68r,shelf,255s
8650RP,18858,2017-12-29 04:48:18,2017-12-29 04:51:18,go to approriate shelf,process activity,robot,58r,shelf,264s
9790RP,18860,2017-12-29 04:50:18,2017-12-29 04:55:18,go to approriate shelf,process activity,robot,68r,shelf,328s
9826RP,18853,2017-12-29 04:43:18,2017-12-29 04:56:18,move shelf to dock,process activity,robot,31r,shelf,50s
8650RP,18862,2017-12-29 04:52:18,2017-12-29 05:01:18,move shelf to dock,process activity,robot,58r,shelf,264s
8650RP,18877,2017-12-29 05:06:18,2017-12-29 05:07:18,move shelf from dock,process activity,robot,58r,shelf,264s
6250RP,18868,2017-12-29 04:59:18,2017-12-29 05:09:18,reduce speed,process activity,robot,67r,shelf,23s
6250RP,18857,2017-12-29 04:48:18,2017-12-29 05:09:18,move shelf to dock,process activity,robot,67r,shelf,23s
9826RP,18870,2017-12-29 05:00:18,2017-12-29 05:11:18,move shelf from dock,process activity,robot,31r,shelf,50s
9790RP,18879,2017-12-29 05:11:18,2017-12-29 05:16:18,reduce speed,process activity,robot,68r,shelf,328s
9790RP,18865,2017-12-29 04:58:18,2017-12-29 05:16:18,move shelf to dock,process activity,robot,68r,shelf,328s
6250RP,18884,2017-12-29 05:15:18,2017-12-29 05:18:18,move shelf from dock,process activity,robot,67r,shelf,23s
9790RP,18889,2017-12-29 05:22:18,2017-12-29 05:36:18,move shelf from dock,process activity,robot,68r,shelf,328s
1044RP,18901,2017-12-29 05:48:18,2017-12-29 05:50:18,putdown current shelf,process activity,robot,61r,shelf,372s
1044RP,18902,2017-12-29 05:51:18,2017-12-29 05:55:18,go to approriate shelf,process activity,robot,61r,shelf,216s
820RP,18910,2017-12-29 06:05:18,2017-12-29 06:10:18,putdown current shelf,process activity,robot,97r,shelf,206s
820RP,18914,2017-12-29 06:11:18,2017-12-29 06:14:18,go to approriate shelf,process activity,robot,97r,shelf,379s
1044RP,18913,2017-12-29 06:10:18,2017-12-29 06:19:18,reduce speed,process activity,robot,61r,shelf,216s
1044RP,18905,2017-12-29 05:56:18,2017-12-29 06:19:18,move shelf to dock,process activity,robot,61r,shelf,216s
5912RP,18923,2017-12-29 06:23:18,2017-12-29 06:27:18,putdown current shelf,process activity,robot,7r,shelf,50s
820RP,18917,2017-12-29 06:16:18,2017-12-29 06:28:18,move shelf to dock,process activity,robot,97r,shelf,379s
1044RP,18926,2017-12-29 06:26:18,2017-12-29 06:38:18,move shelf from dock,process activity,robot,61r,shelf,216s
5912RP,18927,2017-12-29 06:27:18,2017-12-29 06:41:18,go to approriate shelf,process activity,robot,7r,shelf,355s
820RP,18931,2017-12-29 06:33:18,2017-12-29 06:46:18,move shelf from dock,process activity,robot,97r,shelf,379s
5912RP,18938,2017-12-29 06:52:18,2017-12-29 06:54:18,reduce speed,process activity,robot,7r,shelf,355s
5912RP,18933,2017-12-29 06:42:18,2017-12-29 06:54:18,move shelf to dock,process activity,robot,7r,shelf,355s
5912RP,18947,2017-12-29 07:01:18,2017-12-29 07:14:18,move shelf from dock,process activity,robot,7r,shelf,355s
3021RP,18962,2017-12-29 07:36:18,2017-12-29 07:38:18,putdown current shelf,process activity,robot,37r,shelf,275s
3021RP,18963,2017-12-29 07:38:18,2017-12-29 07:40:18,go to approriate shelf,process activity,robot,37r,shelf,387s
9456RP,18968,2017-12-29 07:44:18,2017-12-29 07:46:18,putdown current shelf,process activity,robot,5r,shelf,2s
3021RP,18966,2017-12-29 07:41:18,2017-12-29 07:51:18,move shelf to dock,process activity,robot,37r,shelf,387s
6351RP,18980,2017-12-29 07:57:18,2017-12-29 07:58:18,putdown current shelf,process activity,robot,32r,shelf,209s
9456RP,18969,2017-12-29 07:47:18,2017-12-29 07:59:18,go to approriate shelf,process activity,robot,5r,shelf,44s
576RP,18985,2017-12-29 08:01:18,2017-12-29 08:05:18,putdown current shelf,process activity,robot,4r,shelf,253s
3021RP,18978,2017-12-29 07:56:18,2017-12-29 08:10:18,move shelf from dock,process activity,robot,37r,shelf,387s
6351RP,18981,2017-12-29 07:58:18,2017-12-29 08:12:18,go to approriate shelf,process activity,robot,32r,shelf,204s
576RP,18990,2017-12-29 08:05:18,2017-12-29 08:18:18,go to approriate shelf,process activity,robot,4r,shelf,401s
4465RP,18997,2017-12-29 08:17:18,2017-12-29 08:20:18,putdown current shelf,process activity,robot,8r,shelf,484s
9456RP,18993,2017-12-29 08:13:18,2017-12-29 08:23:18,reduce speed,process activity,robot,5r,shelf,44s
9456RP,18983,2017-12-29 08:00:18,2017-12-29 08:23:18,move shelf to dock,process activity,robot,5r,shelf,44s
4465RP,18999,2017-12-29 08:20:18,2017-12-29 08:24:18,go to approriate shelf,process activity,robot,8r,shelf,76s
9456RP,19014,2017-12-29 08:31:18,2017-12-29 08:34:18,move shelf from dock,process activity,robot,5r,shelf,44s
4465RP,19009,2017-12-29 08:26:18,2017-12-29 08:37:18,move shelf to dock,process activity,robot,8r,shelf,76s
6351RP,19012,2017-12-29 08:28:18,2017-12-29 08:38:18,reduce speed,process activity,robot,32r,shelf,204s
6351RP,18995,2017-12-29 08:14:18,2017-12-29 08:38:18,move shelf to dock,process activity,robot,32r,shelf,204s
7440RP,19031,2017-12-29 08:46:18,2017-12-29 08:47:18,putdown current shelf,process activity,robot,22r,shelf,447s
4465RP,19027,2017-12-29 08:42:18,2017-12-29 08:47:18,move shelf from dock,process activity,robot,8r,shelf,76s
576RP,19019,2017-12-29 08:35:18,2017-12-29 08:48:18,reduce speed,process activity,robot,4r,shelf,401s
576RP,19001,2017-12-29 08:20:18,2017-12-29 08:48:18,move shelf to dock,process activity,robot,4r,shelf,401s
7440RP,19034,2017-12-29 08:47:18,2017-12-29 08:50:18,go to approriate shelf,process activity,robot,22r,shelf,304s
428RP,19044,2017-12-29 08:54:18,2017-12-29 08:55:18,putdown current shelf,process activity,robot,34r,shelf,200s
6351RP,19029,2017-12-29 08:43:18,2017-12-29 08:56:18,move shelf from dock,process activity,robot,32r,shelf,204s
428RP,19046,2017-12-29 08:55:18,2017-12-29 08:57:18,go to approriate shelf,process activity,robot,34r,shelf,146s
576RP,19047,2017-12-29 08:55:18,2017-12-29 08:58:18,move shelf from dock,process activity,robot,4r,shelf,401s
428RP,19050,2017-12-29 08:58:18,2017-12-29 09:00:18,move shelf to dock,process activity,robot,34r,shelf,146s
5009RP,19061,2017-12-29 09:09:18,2017-12-29 09:11:18,putdown current shelf,process activity,robot,86r,shelf,225s
7440RP,19055,2017-12-29 09:06:18,2017-12-29 09:17:18,reduce speed,process activity,robot,22r,shelf,304s
7440RP,19041,2017-12-29 08:52:18,2017-12-29 09:17:18,move shelf to dock,process activity,robot,22r,shelf,304s
5009RP,19062,2017-12-29 09:12:18,2017-12-29 09:25:18,go to approriate shelf,process activity,robot,86r,shelf,11s
170RP,19070,2017-12-29 09:24:18,2017-12-29 09:32:18,putdown current shelf,process activity,robot,10r,shelf,240s
7440RP,19068,2017-12-29 09:22:18,2017-12-29 09:35:18,move shelf from dock,process activity,robot,22r,shelf,304s
8228RP,19083,2017-12-29 09:40:18,2017-12-29 09:45:18,putdown current shelf,process activity,robot,38r,shelf,239s
170RP,19078,2017-12-29 09:32:18,2017-12-29 09:45:18,go to approriate shelf,process activity,robot,10r,shelf,287s
8228RP,19085,2017-12-29 09:45:18,2017-12-29 09:58:18,go to approriate shelf,process activity,robot,38r,shelf,20s
170RP,19087,2017-12-29 09:47:18,2017-12-29 10:01:18,move shelf to dock,process activity,robot,10r,shelf,287s
8228RP,19101,2017-12-29 10:06:18,2017-12-29 10:16:18,reduce speed,process activity,robot,38r,shelf,20s
8228RP,19093,2017-12-29 10:00:18,2017-12-29 10:16:18,move shelf to dock,process activity,robot,38r,shelf,20s
170RP,19102,2017-12-29 10:06:18,2017-12-29 10:18:18,move shelf from dock,process activity,robot,10r,shelf,287s
4791RP,19110,2017-12-29 10:19:18,2017-12-29 10:23:18,putdown current shelf,process activity,robot,33r,shelf,368s
8228RP,19113,2017-12-29 10:22:18,2017-12-29 10:32:18,move shelf from dock,process activity,robot,38r,shelf,20s
4791RP,19114,2017-12-29 10:24:18,2017-12-29 10:37:18,go to approriate shelf,process activity,robot,33r,shelf,421s
4791RP,19127,2017-12-29 10:50:18,2017-12-29 10:53:18,reduce speed,process activity,robot,33r,shelf,421s
4791RP,19120,2017-12-29 10:39:18,2017-12-29 10:53:18,move shelf to dock,process activity,robot,33r,shelf,421s
7020RP,19136,2017-12-29 11:04:18,2017-12-29 11:07:18,putdown current shelf,process activity,robot,13r,shelf,226s
4791RP,19134,2017-12-29 10:58:18,2017-12-29 11:09:18,move shelf from dock,process activity,robot,33r,shelf,421s
7020RP,19137,2017-12-29 11:08:18,2017-12-29 11:11:18,go to approriate shelf,process activity,robot,13r,shelf,305s
8119RP,19142,2017-12-29 11:14:18,2017-12-29 11:20:18,putdown current shelf,process activity,robot,5r,shelf,44s
9358RP,19144,2017-12-29 11:17:18,2017-12-29 11:22:18,putdown current shelf,process activity,robot,28r,shelf,419s
9358RP,19147,2017-12-29 11:23:18,2017-12-29 11:29:18,go to approriate shelf,process activity,robot,28r,shelf,416s
8119RP,19146,2017-12-29 11:21:18,2017-12-29 11:34:18,go to approriate shelf,process activity,robot,5r,shelf,254s
7020RP,19151,2017-12-29 11:25:18,2017-12-29 11:39:18,reduce speed,process activity,robot,13r,shelf,305s
7020RP,19139,2017-12-29 11:12:18,2017-12-29 11:39:18,move shelf to dock,process activity,robot,13r,shelf,305s
9358RP,19162,2017-12-29 11:41:18,2017-12-29 11:44:18,reduce speed,process activity,robot,28r,shelf,416s
9358RP,19153,2017-12-29 11:30:18,2017-12-29 11:44:18,move shelf to dock,process activity,robot,28r,shelf,416s
9363RP,19167,2017-12-29 11:45:18,2017-12-29 11:47:18,putdown current shelf,process activity,robot,50r,shelf,408s
8119RP,19175,2017-12-29 11:49:18,2017-12-29 11:55:18,reduce speed,process activity,robot,5r,shelf,254s
8119RP,19157,2017-12-29 11:35:18,2017-12-29 11:55:18,move shelf to dock,process activity,robot,5r,shelf,254s
9358RP,19177,2017-12-29 11:53:18,2017-12-29 11:59:18,move shelf from dock,process activity,robot,28r,shelf,416s
9363RP,19170,2017-12-29 11:47:18,2017-12-29 12:00:18,go to approriate shelf,process activity,robot,50r,shelf,290s
7020RP,19172,2017-12-29 11:48:18,2017-12-29 12:00:18,move shelf from dock,process activity,robot,13r,shelf,305s
8119RP,19188,2017-12-29 12:04:18,2017-12-29 12:17:18,move shelf from dock,process activity,robot,5r,shelf,254s
9363RP,19195,2017-12-29 12:14:18,2017-12-29 12:28:18,reduce speed,process activity,robot,50r,shelf,290s
9363RP,19182,2017-12-29 12:00:18,2017-12-29 12:28:18,move shelf to dock,process activity,robot,50r,shelf,290s
1491RP,19203,2017-12-29 12:28:18,2017-12-29 12:34:18,putdown current shelf,process activity,robot,18r,shelf,278s
9363RP,19209,2017-12-29 12:35:18,2017-12-29 12:45:18,move shelf from dock,process activity,robot,50r,shelf,290s
1491RP,19208,2017-12-29 12:35:18,2017-12-29 12:48:18,go to approriate shelf,process activity,robot,18r,shelf,120s
2316RP,19216,2017-12-29 12:44:18,2017-12-29 12:50:18,putdown current shelf,process activity,robot,27r,shelf,221s
44RP,19217,2017-12-29 12:45:18,2017-12-29 12:52:18,putdown current shelf,process activity,robot,45r,shelf,299s
1491RP,19219,2017-12-29 12:50:18,2017-12-29 12:54:18,move shelf to dock,process activity,robot,18r,shelf,120s
2316RP,19220,2017-12-29 12:50:18,2017-12-29 13:01:18,go to approriate shelf,process activity,robot,27r,shelf,490s
44RP,19222,2017-12-29 12:52:18,2017-12-29 13:02:18,go to approriate shelf,process activity,robot,45r,shelf,294s
44RP,19234,2017-12-29 13:04:18,2017-12-29 13:07:18,move shelf to dock,process activity,robot,45r,shelf,294s
5113RP,19237,2017-12-29 13:06:18,2017-12-29 13:09:18,putdown current shelf,process activity,robot,93r,shelf,338s
1491RP,19233,2017-12-29 13:04:18,2017-12-29 13:18:18,move shelf from dock,process activity,robot,18r,shelf,120s
44RP,19243,2017-12-29 13:11:18,2017-12-29 13:20:18,move shelf from dock,process activity,robot,45r,shelf,294s
5113RP,19240,2017-12-29 13:09:18,2017-12-29 13:23:18,go to approriate shelf,process activity,robot,93r,shelf,311s
2316RP,19245,2017-12-29 13:19:18,2017-12-29 13:25:18,reduce speed,process activity,robot,27r,shelf,490s
2316RP,19236,2017-12-29 13:05:18,2017-12-29 13:25:18,move shelf to dock,process activity,robot,27r,shelf,490s
9733RP,19259,2017-12-29 13:32:18,2017-12-29 13:37:18,putdown current shelf,process activity,robot,94r,shelf,382s
5113RP,19262,2017-12-29 13:37:18,2017-12-29 13:39:18,reduce speed,process activity,robot,93r,shelf,311s
5113RP,19252,2017-12-29 13:27:18,2017-12-29 13:39:18,move shelf to dock,process activity,robot,93r,shelf,311s
2316RP,19257,2017-12-29 13:31:18,2017-12-29 13:43:18,move shelf from dock,process activity,robot,27r,shelf,490s
9733RP,19261,2017-12-29 13:37:18,2017-12-29 13:50:18,go to approriate shelf,process activity,robot,94r,shelf,115s
5113RP,19267,2017-12-29 13:44:18,2017-12-29 13:58:18,move shelf from dock,process activity,robot,93r,shelf,311s
9733RP,19272,2017-12-29 13:52:18,2017-12-29 14:05:18,move shelf to dock,process activity,robot,94r,shelf,115s
6377RP,19281,2017-12-29 14:22:18,2017-12-29 14:24:18,putdown current shelf,process activity,robot,2r,shelf,230s
1392RP,19284,2017-12-29 14:27:18,2017-12-29 14:28:18,putdown current shelf,process activity,robot,19r,shelf,185s
583RP,19290,2017-12-29 14:32:18,2017-12-29 14:36:18,putdown current shelf,process activity,robot,87r,shelf,168s
6377RP,19282,2017-12-29 14:25:18,2017-12-29 14:38:18,go to approriate shelf,process activity,robot,2r,shelf,149s
1392RP,19285,2017-12-29 14:29:18,2017-12-29 14:42:18,go to approriate shelf,process activity,robot,19r,shelf,47s
583RP,19291,2017-12-29 14:37:18,2017-12-29 14:50:18,go to approriate shelf,process activity,robot,87r,shelf,23s
2556RP,19303,2017-12-29 14:50:18,2017-12-29 14:53:18,putdown current shelf,process activity,robot,76r,shelf,405s
6377RP,19305,2017-12-29 14:52:18,2017-12-29 14:55:18,reduce speed,process activity,robot,2r,shelf,149s
6377RP,19293,2017-12-29 14:40:18,2017-12-29 14:55:18,move shelf to dock,process activity,robot,2r,shelf,149s
1392RP,19297,2017-12-29 14:44:18,2017-12-29 14:57:18,move shelf to dock,process activity,robot,19r,shelf,47s
2556RP,19308,2017-12-29 14:53:18,2017-12-29 15:07:18,go to approriate shelf,process activity,robot,76r,shelf,284s
583RP,19316,2017-12-29 15:01:18,2017-12-29 15:08:18,reduce speed,process activity,robot,87r,shelf,23s
6377RP,19319,2017-12-29 15:04:18,2017-12-29 15:09:18,move shelf from dock,process activity,robot,2r,shelf,149s
583RP,19306,2017-12-29 14:53:18,2017-12-29 15:09:18,move shelf to dock,process activity,robot,87r,shelf,23s
2452RP,19325,2017-12-29 15:07:18,2017-12-29 15:10:18,putdown current shelf,process activity,robot,80r,shelf,237s
2452RP,19330,2017-12-29 15:11:18,2017-12-29 15:13:18,go to approriate shelf,process activity,robot,80r,shelf,439s
1392RP,19324,2017-12-29 15:06:18,2017-12-29 15:18:18,move shelf from dock,process activity,robot,19r,shelf,47s
2452RP,19335,2017-12-29 15:16:18,2017-12-29 15:20:18,move shelf to dock,process activity,robot,80r,shelf,439s
9002RP,19339,2017-12-29 15:18:18,2017-12-29 15:21:18,putdown current shelf,process activity,robot,39r,shelf,294s
583RP,19336,2017-12-29 15:17:18,2017-12-29 15:22:18,move shelf from dock,process activity,robot,87r,shelf,23s
2556RP,19342,2017-12-29 15:22:18,2017-12-29 15:32:18,reduce speed,process activity,robot,76r,shelf,284s
2556RP,19327,2017-12-29 15:09:18,2017-12-29 15:32:18,move shelf to dock,process activity,robot,76r,shelf,284s
9002RP,19343,2017-12-29 15:23:18,2017-12-29 15:37:18,go to approriate shelf,process activity,robot,39r,shelf,403s
2452RP,19345,2017-12-29 15:27:18,2017-12-29 15:40:18,move shelf from dock,process activity,robot,80r,shelf,439s
9002RP,19353,2017-12-29 15:39:18,2017-12-29 15:44:18,move shelf to dock,process activity,robot,39r,shelf,403s
2556RP,19354,2017-12-29 15:39:18,2017-12-29 15:47:18,move shelf from dock,process activity,robot,76r,shelf,284s
5476RP,19361,2017-12-29 15:48:18,2017-12-29 15:53:18,putdown current shelf,process activity,robot,46r,shelf,86s
5476RP,19364,2017-12-29 15:54:18,2017-12-29 15:56:18,go to approriate shelf,process activity,robot,46r,shelf,358s
9002RP,19363,2017-12-29 15:51:18,2017-12-29 16:04:18,move shelf from dock,process activity,robot,39r,shelf,403s
7879RP,19373,2017-12-29 16:05:18,2017-12-29 16:10:18,putdown current shelf,process activity,robot,52r,shelf,302s
5476RP,19375,2017-12-29 16:11:18,2017-12-29 16:22:18,reduce speed,process activity,robot,46r,shelf,358s
5476RP,19366,2017-12-29 15:57:18,2017-12-29 16:22:18,move shelf to dock,process activity,robot,46r,shelf,358s
7879RP,19374,2017-12-29 16:10:18,2017-12-29 16:23:18,go to approriate shelf,process activity,robot,52r,shelf,188s
7879RP,19386,2017-12-29 16:28:18,2017-12-29 16:39:18,move shelf to dock,process activity,robot,52r,shelf,188s
5476RP,19387,2017-12-29 16:28:18,2017-12-29 16:40:18,move shelf from dock,process activity,robot,46r,shelf,358s
7879RP,19397,2017-12-29 16:44:18,2017-12-29 16:47:18,move shelf from dock,process activity,robot,52r,shelf,188s
5680RP,19402,2017-12-29 16:54:18,2017-12-29 16:59:18,putdown current shelf,process activity,robot,57r,shelf,214s
5680RP,19404,2017-12-29 16:59:18,2017-12-29 17:05:18,go to approriate shelf,process activity,robot,57r,shelf,445s
7776RP,19418,2017-12-29 17:20:18,2017-12-29 17:23:18,putdown current shelf,process activity,robot,12r,shelf,451s
5680RP,19412,2017-12-29 17:12:18,2017-12-29 17:26:18,reduce speed,process activity,robot,57r,shelf,445s
5680RP,19406,2017-12-29 17:06:18,2017-12-29 17:26:18,move shelf to dock,process activity,robot,57r,shelf,445s
7776RP,19419,2017-12-29 17:23:18,2017-12-29 17:27:18,go to approriate shelf,process activity,robot,12r,shelf,162s
8120RP,19429,2017-12-29 17:34:18,2017-12-29 17:37:18,putdown current shelf,process activity,robot,92r,shelf,434s
6271RP,19432,2017-12-29 17:36:18,2017-12-29 17:39:18,putdown current shelf,process activity,robot,82r,shelf,100s
8120RP,19436,2017-12-29 17:38:18,2017-12-29 17:41:18,go to approriate shelf,process activity,robot,92r,shelf,392s
