Event Id,Chip Name,Timestamp,Item Id
15122SR,shelfDelivered,2017-12-26 01:09:18,72s
15135SR,shelfMoved,2017-12-26 01:18:18,26s
15142SR,shelfDelivered,2017-12-26 01:27:18,227s
15148SR,shelfMoved,2017-12-26 01:32:18,74s
15151SR,shelfDelivered,2017-12-26 01:35:18,196s
15162SR,shelfDelivered,2017-12-26 01:46:18,26s
15173SR,shelfMoved,2017-12-26 02:06:18,411s
15187SR,shelfDelivered,2017-12-26 02:34:18,411s
15199SR,shelfMoved,2017-12-26 02:54:18,346s
15206SR,shelfMoved,2017-12-26 03:00:18,173s
15208SR,shelfDelivered,2017-12-26 03:02:18,346s
15210SR,shelfDelivered,2017-12-26 03:04:18,173s
15225SR,shelfMoved,2017-12-26 03:36:18,277s
15235SR,shelfMoved,2017-12-26 03:56:18,315s
15237SR,shelfDelivered,2017-12-26 03:58:18,277s
15247SR,shelfDelivered,2017-12-26 04:15:18,315s
15254SR,shelfMoved,2017-12-26 04:21:18,76s
15263SR,shelfDelivered,2017-12-26 04:41:18,76s
15277SR,shelfMoved,2017-12-26 05:00:18,465s
15287SR,shelfDelivered,2017-12-26 05:26:18,465s
15296SR,shelfMoved,2017-12-26 05:35:18,179s
15300SR,shelfMoved,2017-12-26 05:43:18,210s
15311SR,shelfDelivered,2017-12-26 05:54:18,179s
15317SR,shelfDelivered,2017-12-26 06:01:18,210s
15326SR,shelfMoved,2017-12-26 06:10:18,97s
15327SR,shelfMoved,2017-12-26 06:11:18,473s
15341SR,shelfDelivered,2017-12-26 06:28:18,473s
15348SR,shelfDelivered,2017-12-26 06:32:18,97s
15361SR,shelfMoved,2017-12-26 06:44:18,73s
15371SR,shelfMoved,2017-12-26 07:05:18,356s
15382SR,shelfDelivered,2017-12-26 07:14:18,73s
15383SR,shelfMoved,2017-12-26 07:14:18,232s
15396SR,shelfMoved,2017-12-26 07:23:18,26s
15397SR,shelfMoved,2017-12-26 07:24:18,9s
15400SR,shelfDelivered,2017-12-26 07:26:18,356s
15408SR,shelfDelivered,2017-12-26 07:32:18,232s
15411SR,shelfDelivered,2017-12-26 07:34:18,9s
15423SR,shelfDelivered,2017-12-26 07:43:18,26s
15441SR,shelfMoved,2017-12-26 08:20:18,191s
15453SR,shelfMoved,2017-12-26 08:36:18,252s
15456SR,shelfMoved,2017-12-26 08:43:18,195s
15458SR,shelfDelivered,2017-12-26 08:45:18,191s
15466SR,shelfDelivered,2017-12-26 08:54:18,252s
15467SR,shelfDelivered,2017-12-26 08:55:18,195s
15487SR,shelfMoved,2017-12-26 09:28:18,55s
15492SR,shelfMoved,2017-12-26 09:35:18,147s
15499SR,shelfMoved,2017-12-26 09:41:18,381s
15513SR,shelfMoved,2017-12-26 09:54:18,11s
15515SR,shelfDelivered,2017-12-26 09:55:18,55s
15519SR,shelfDelivered,2017-12-26 09:57:18,147s
15531SR,shelfDelivered,2017-12-26 10:09:18,11s
15534SR,shelfDelivered,2017-12-26 10:12:18,381s
15540SR,shelfMoved,2017-12-26 10:16:18,150s
15557SR,shelfDelivered,2017-12-26 10:45:18,150s
15573SR,shelfMoved,2017-12-26 11:10:18,447s
15580SR,shelfMoved,2017-12-26 11:15:18,115s
15587SR,shelfMoved,2017-12-26 11:23:18,439s
15592SR,shelfDelivered,2017-12-26 11:30:18,447s
15604SR,shelfDelivered,2017-12-26 11:42:18,115s
15605SR,shelfDelivered,2017-12-26 11:43:18,439s
15622SR,shelfMoved,2017-12-26 11:57:18,318s
15632SR,shelfDelivered,2017-12-26 12:18:18,318s
15633SR,shelfMoved,2017-12-26 12:20:18,427s
15651SR,shelfMoved,2017-12-26 12:43:18,342s
15657SR,shelfDelivered,2017-12-26 12:48:18,427s
15663SR,shelfDelivered,2017-12-26 12:52:18,342s
15675SR,shelfMoved,2017-12-26 13:02:18,117s
15677SR,shelfDelivered,2017-12-26 13:06:18,117s
15679SR,shelfMoved,2017-12-26 13:07:18,268s
15694SR,shelfMoved,2017-12-26 13:27:18,2s
15701SR,shelfDelivered,2017-12-26 13:33:18,268s
15711SR,shelfMoved,2017-12-26 13:45:18,120s
15712SR,shelfMoved,2017-12-26 13:46:18,233s
15715SR,shelfMoved,2017-12-26 13:51:18,61s
15718SR,shelfDelivered,2017-12-26 13:54:18,2s
15723SR,shelfDelivered,2017-12-26 13:59:18,61s
15736SR,shelfDelivered,2017-12-26 14:14:18,233s
15740SR,shelfDelivered,2017-12-26 14:17:18,120s
15742SR,shelfMoved,2017-12-26 14:18:18,227s
15748SR,shelfMoved,2017-12-26 14:22:18,201s
15758SR,shelfMoved,2017-12-26 14:29:18,188s
15761SR,shelfDelivered,2017-12-26 14:31:18,227s
15776SR,shelfMoved,2017-12-26 14:46:18,462s
15782SR,shelfDelivered,2017-12-26 14:51:18,201s
15784SR,shelfDelivered,2017-12-26 14:52:18,188s
15794SR,shelfDelivered,2017-12-26 15:01:18,462s
15799SR,shelfMoved,2017-12-26 15:07:18,251s
15807SR,shelfDelivered,2017-12-26 15:25:18,251s
15827SR,shelfMoved,2017-12-26 15:59:18,87s
15839SR,shelfDelivered,2017-12-26 16:20:18,87s
15850SR,shelfMoved,2017-12-26 16:29:18,259s
15853SR,shelfDelivered,2017-12-26 16:32:18,259s
15862SR,shelfMoved,2017-12-26 16:45:18,39s
15876SR,shelfMoved,2017-12-26 17:01:18,136s
15883SR,shelfMoved,2017-12-26 17:10:18,51s
15888SR,shelfDelivered,2017-12-26 17:14:18,39s
15901SR,shelfMoved,2017-12-26 17:26:18,81s
15914SR,shelfDelivered,2017-12-26 17:38:18,81s
15916SR,shelfDelivered,2017-12-26 17:40:18,51s
15921SR,shelfMoved,2017-12-26 17:43:18,92s
15924SR,shelfMoved,2017-12-26 17:45:18,303s
15932SR,shelfMoved,2017-12-26 17:55:18,408s
15950SR,shelfDelivered,2017-12-26 18:10:18,303s
15955SR,shelfDelivered,2017-12-26 18:13:18,92s
15956SR,shelfMoved,2017-12-26 18:15:18,480s
15959SR,shelfDelivered,2017-12-26 18:16:18,408s
15965SR,shelfDelivered,2017-12-26 18:20:18,480s
15978SR,shelfMoved,2017-12-26 18:30:18,96s
15991SR,shelfDelivered,2017-12-26 18:47:18,96s
16004SR,shelfMoved,2017-12-26 19:11:18,1s
16010SR,shelfMoved,2017-12-26 19:20:18,185s
16016SR,shelfMoved,2017-12-26 19:25:18,446s
16023SR,shelfDelivered,2017-12-26 19:29:18,1s
16028SR,shelfDelivered,2017-12-26 19:34:18,185s
16043SR,shelfDelivered,2017-12-26 19:54:18,446s
16050SR,shelfMoved,2017-12-26 19:58:18,303s
16064SR,shelfDelivered,2017-12-26 20:21:18,303s
16073SR,shelfMoved,2017-12-26 20:30:18,412s
16080SR,shelfDelivered,2017-12-26 20:43:18,412s
16081SR,shelfMoved,2017-12-26 20:44:18,48s
16092SR,shelfMoved,2017-12-26 20:52:18,481s
16100SR,shelfDelivered,2017-12-26 21:04:18,48s
16102SR,shelfDelivered,2017-12-26 21:05:18,481s
16119SR,shelfMoved,2017-12-26 21:19:18,214s
16124SR,shelfDelivered,2017-12-26 21:31:18,214s
16135SR,shelfMoved,2017-12-26 21:40:18,133s
16144SR,shelfDelivered,2017-12-26 21:54:18,133s
16148SR,shelfMoved,2017-12-26 21:58:18,272s
16150SR,shelfMoved,2017-12-26 22:00:18,155s
16156SR,shelfDelivered,2017-12-26 22:07:18,155s
16172SR,shelfDelivered,2017-12-26 22:20:18,272s
16183SR,shelfMoved,2017-12-26 22:37:18,346s
16185SR,shelfMoved,2017-12-26 22:39:18,238s
16196SR,shelfDelivered,2017-12-26 22:53:18,346s
16203SR,shelfDelivered,2017-12-26 22:59:18,238s
16208SR,shelfMoved,2017-12-26 23:05:18,84s
16215SR,shelfDelivered,2017-12-26 23:10:18,84s
16226SR,shelfMoved,2017-12-26 23:28:18,109s
16236SR,shelfDelivered,2017-12-26 23:40:18,109s
16242SR,shelfMoved,2017-12-26 23:47:18,496s
16260SR,shelfDelivered,2017-12-27 00:05:18,496s
16263SR,shelfMoved,2017-12-27 00:08:18,374s
16267SR,shelfMoved,2017-12-27 00:10:18,285s
16282SR,shelfDelivered,2017-12-27 00:24:18,285s
16283SR,shelfDelivered,2017-12-27 00:25:18,374s
16292SR,shelfMoved,2017-12-27 00:32:18,79s
16308SR,shelfDelivered,2017-12-27 00:50:18,79s
16315SR,shelfMoved,2017-12-27 00:58:18,382s
16323SR,shelfDelivered,2017-12-27 01:04:18,382s
16334SR,shelfMoved,2017-12-27 01:13:18,201s
16336SR,shelfMoved,2017-12-27 01:15:18,378s
16341SR,shelfMoved,2017-12-27 01:18:18,431s
16344SR,shelfDelivered,2017-12-27 01:20:18,201s
16349SR,shelfDelivered,2017-12-27 01:26:18,378s
16360SR,shelfDelivered,2017-12-27 01:46:18,431s
16362SR,shelfMoved,2017-12-27 01:48:18,157s
16378SR,shelfMoved,2017-12-27 02:10:18,242s
16385SR,shelfDelivered,2017-12-27 02:15:18,157s
16391SR,shelfMoved,2017-12-27 02:22:18,93s
16401SR,shelfMoved,2017-12-27 02:31:18,439s
16406SR,shelfMoved,2017-12-27 02:36:18,486s
16408SR,shelfDelivered,2017-12-27 02:38:18,242s
16409SR,shelfDelivered,2017-12-27 02:40:18,486s
16416SR,shelfDelivered,2017-12-27 02:45:18,93s
16418SR,shelfDelivered,2017-12-27 02:47:18,439s
16441SR,shelfMoved,2017-12-27 03:20:18,441s
16449SR,shelfDelivered,2017-12-27 03:35:18,441s
16468SR,shelfMoved,2017-12-27 04:15:18,476s
16473SR,shelfDelivered,2017-12-27 04:19:18,476s
16482SR,shelfMoved,2017-12-27 04:36:18,195s
16488SR,shelfMoved,2017-12-27 04:46:18,426s
16489SR,shelfDelivered,2017-12-27 04:47:18,195s
16504SR,shelfDelivered,2017-12-27 05:12:18,426s
16526SR,shelfMoved,2017-12-27 05:31:18,356s
16527SR,shelfMoved,2017-12-27 05:31:18,26s
16530SR,shelfMoved,2017-12-27 05:34:18,192s
16532SR,shelfMoved,2017-12-27 05:38:18,413s
16537SR,shelfDelivered,2017-12-27 05:44:18,26s
16541SR,shelfDelivered,2017-12-27 05:47:18,356s
16558SR,shelfDelivered,2017-12-27 06:04:18,192s
16559SR,shelfDelivered,2017-12-27 06:05:18,413s
16564SR,shelfMoved,2017-12-27 06:08:18,183s
16576SR,shelfDelivered,2017-12-27 06:23:18,183s
16583SR,shelfMoved,2017-12-27 06:36:18,402s
16595SR,shelfDelivered,2017-12-27 06:55:18,402s
16596SR,shelfMoved,2017-12-27 06:57:18,300s
16611SR,shelfMoved,2017-12-27 07:14:18,262s
16618SR,shelfDelivered,2017-12-27 07:26:18,300s
16631SR,shelfMoved,2017-12-27 07:37:18,396s
16636SR,shelfDelivered,2017-12-27 07:42:18,262s
16641SR,shelfMoved,2017-12-27 07:48:18,245s
16644SR,shelfDelivered,2017-12-27 07:53:18,396s
16647SR,shelfDelivered,2017-12-27 07:55:18,245s
16658SR,shelfMoved,2017-12-27 08:13:18,311s
16669SR,shelfDelivered,2017-12-27 08:28:18,311s
16681SR,shelfMoved,2017-12-27 08:38:18,318s
16690SR,shelfMoved,2017-12-27 08:51:18,176s
16694SR,shelfDelivered,2017-12-27 08:56:18,176s
16696SR,shelfDelivered,2017-12-27 08:57:18,318s
16712SR,shelfMoved,2017-12-27 09:14:18,153s
16713SR,shelfMoved,2017-12-27 09:16:18,319s
16724SR,shelfDelivered,2017-12-27 09:29:18,153s
16734SR,shelfMoved,2017-12-27 09:42:18,472s
16735SR,shelfMoved,2017-12-27 09:43:18,335s
16738SR,shelfDelivered,2017-12-27 09:44:18,319s
16745SR,shelfDelivered,2017-12-27 09:50:18,335s
16754SR,shelfDelivered,2017-12-27 09:58:18,472s
16775SR,shelfMoved,2017-12-27 10:28:18,51s
16782SR,shelfMoved,2017-12-27 10:37:18,91s
16791SR,shelfMoved,2017-12-27 10:53:18,16s
16795SR,shelfDelivered,2017-12-27 10:56:18,51s
16802SR,shelfDelivered,2017-12-27 11:03:18,91s
16808SR,shelfDelivered,2017-12-27 11:15:18,16s
16819SR,shelfMoved,2017-12-27 11:27:18,328s
16828SR,shelfDelivered,2017-12-27 11:35:18,328s
16829SR,shelfMoved,2017-12-27 11:37:18,244s
16840SR,shelfMoved,2017-12-27 11:48:18,389s
16847SR,shelfDelivered,2017-12-27 12:00:18,244s
16859SR,shelfMoved,2017-12-27 12:14:18,168s
16864SR,shelfDelivered,2017-12-27 12:19:18,168s
16876SR,shelfMoved,2017-12-27 12:34:18,249s
16879SR,shelfMoved,2017-12-27 12:44:18,32s
16881SR,shelfDelivered,2017-12-27 12:46:18,249s
16899SR,shelfMoved,2017-12-27 13:01:18,253s
16901SR,shelfDelivered,2017-12-27 13:06:18,32s
16904SR,shelfMoved,2017-12-27 13:09:18,164s
16916SR,shelfDelivered,2017-12-27 13:17:18,253s
16921SR,shelfDelivered,2017-12-27 13:23:18,164s
16937SR,shelfMoved,2017-12-27 13:44:18,393s
16950SR,shelfDelivered,2017-12-27 14:00:18,393s
16952SR,shelfMoved,2017-12-27 14:02:18,93s
16966SR,shelfDelivered,2017-12-27 14:19:18,93s
16973SR,shelfMoved,2017-12-27 14:25:18,443s
16978SR,shelfDelivered,2017-12-27 14:33:18,443s
16986SR,shelfMoved,2017-12-27 14:42:18,495s
16992SR,shelfDelivered,2017-12-27 14:53:18,495s
17016SR,shelfMoved,2017-12-27 15:39:18,247s
17018SR,shelfDelivered,2017-12-27 15:49:18,247s
17037SR,shelfMoved,2017-12-27 16:15:18,266s
17044SR,shelfMoved,2017-12-27 16:18:18,226s
17066SR,shelfMoved,2017-12-27 16:40:18,138s
17071SR,shelfMoved,2017-12-27 16:50:18,374s
17072SR,shelfMoved,2017-12-27 16:50:18,161s
17086SR,shelfDelivered,2017-12-27 17:01:18,138s
17097SR,shelfDelivered,2017-12-27 17:09:18,374s
17106SR,shelfMoved,2017-12-27 17:16:18,54s
17107SR,shelfMoved,2017-12-27 17:18:18,232s
17110SR,shelfDelivered,2017-12-27 17:19:18,161s
17117SR,shelfDelivered,2017-12-27 17:25:18,232s
17130SR,shelfMoved,2017-12-27 17:39:18,406s
17132SR,shelfDelivered,2017-12-27 17:41:18,54s
17155SR,shelfDelivered,2017-12-27 18:03:18,406s
17156SR,shelfMoved,2017-12-27 18:04:18,155s
17160SR,shelfMoved,2017-12-27 18:06:18,143s
17162SR,shelfDelivered,2017-12-27 18:09:18,155s
17166SR,shelfMoved,2017-12-27 18:13:18,94s
17172SR,shelfDelivered,2017-12-27 18:18:18,94s
17176SR,shelfDelivered,2017-12-27 18:24:18,143s
17190SR,shelfMoved,2017-12-27 18:46:18,47s
17197SR,shelfMoved,2017-12-27 18:52:18,465s
17201SR,shelfDelivered,2017-12-27 18:59:18,465s
17202SR,shelfDelivered,2017-12-27 19:00:18,47s
17222SR,shelfMoved,2017-12-27 19:26:18,17s
17228SR,shelfMoved,2017-12-27 19:31:18,14s
17232SR,shelfMoved,2017-12-27 19:33:18,136s
17241SR,shelfDelivered,2017-12-27 19:41:18,17s
17247SR,shelfDelivered,2017-12-27 19:48:18,14s
17255SR,shelfMoved,2017-12-27 19:52:18,438s
17260SR,shelfDelivered,2017-12-27 19:59:18,136s
17282SR,shelfDelivered,2017-12-27 20:22:18,438s
17286SR,shelfMoved,2017-12-27 20:27:18,365s
17287SR,shelfMoved,2017-12-27 20:29:18,256s
17303SR,shelfMoved,2017-12-27 20:47:18,474s
17306SR,shelfMoved,2017-12-27 20:54:18,450s
17311SR,shelfDelivered,2017-12-27 20:58:18,256s
17313SR,shelfDelivered,2017-12-27 21:00:18,450s
17314SR,shelfDelivered,2017-12-27 21:01:18,474s
17339SR,shelfMoved,2017-12-27 21:34:18,327s
17340SR,shelfMoved,2017-12-27 21:35:18,127s
17347SR,shelfDelivered,2017-12-27 21:49:18,327s
17357SR,shelfMoved,2017-12-27 21:55:18,196s
17359SR,shelfDelivered,2017-12-27 21:57:18,127s
17376SR,shelfDelivered,2017-12-27 22:20:18,196s
17383SR,shelfMoved,2017-12-27 22:25:18,417s
17396SR,shelfMoved,2017-12-27 22:39:18,296s
17404SR,shelfMoved,2017-12-27 22:51:18,66s
17410SR,shelfDelivered,2017-12-27 22:57:18,417s
17419SR,shelfDelivered,2017-12-27 23:03:18,66s
17420SR,shelfDelivered,2017-12-27 23:05:18,296s
17430SR,shelfMoved,2017-12-27 23:13:18,56s
17433SR,shelfDelivered,2017-12-27 23:23:18,56s
17455SR,shelfMoved,2017-12-27 23:55:18,392s
17468SR,shelfMoved,2017-12-28 00:07:18,81s
17475SR,shelfDelivered,2017-12-28 00:15:18,392s
17481SR,shelfMoved,2017-12-28 00:23:18,139s
17483SR,shelfMoved,2017-12-28 00:24:18,314s
17494SR,shelfDelivered,2017-12-28 00:36:18,81s
17505SR,shelfDelivered,2017-12-28 00:47:18,314s
17508SR,shelfDelivered,2017-12-28 00:50:18,139s
17524SR,shelfMoved,2017-12-28 01:00:18,8s
17532SR,shelfMoved,2017-12-28 01:09:18,53s
17538SR,shelfMoved,2017-12-28 01:15:18,267s
17549SR,shelfDelivered,2017-12-28 01:26:18,8s
17557SR,shelfDelivered,2017-12-28 01:33:18,53s
17565SR,shelfDelivered,2017-12-28 01:39:18,267s
17589SR,shelfMoved,2017-12-28 02:12:18,243s
17602SR,shelfMoved,2017-12-28 02:23:18,28s
17604SR,shelfMoved,2017-12-28 02:31:18,92s
17605SR,shelfMoved,2017-12-28 02:33:18,255s
17612SR,shelfDelivered,2017-12-28 02:36:18,243s
17617SR,shelfDelivered,2017-12-28 02:40:18,92s
17627SR,shelfDelivered,2017-12-28 02:45:18,28s
17633SR,shelfDelivered,2017-12-28 02:52:18,255s
17634SR,shelfMoved,2017-12-28 02:53:18,372s
17650SR,shelfDelivered,2017-12-28 03:18:18,372s
17663SR,shelfMoved,2017-12-28 03:39:18,206s
17675SR,shelfDelivered,2017-12-28 03:51:18,206s
17678SR,shelfMoved,2017-12-28 03:54:18,445s
17692SR,shelfMoved,2017-12-28 04:18:18,50s
17703SR,shelfMoved,2017-12-28 04:34:18,147s
17704SR,shelfDelivered,2017-12-28 04:35:18,50s
17716SR,shelfMoved,2017-12-28 04:56:18,168s
17718SR,shelfMoved,2017-12-28 04:58:18,116s
17730SR,shelfDelivered,2017-12-28 05:16:18,168s
17731SR,shelfMoved,2017-12-28 05:17:18,451s
17740SR,shelfDelivered,2017-12-28 05:26:18,451s
17744SR,shelfMoved,2017-12-28 05:30:18,275s
17747SR,shelfDelivered,2017-12-28 05:34:18,275s
17772SR,shelfMoved,2017-12-28 06:16:18,209s
17789SR,shelfMoved,2017-12-28 06:31:18,194s
17792SR,shelfMoved,2017-12-28 06:39:18,253s
17799SR,shelfDelivered,2017-12-28 06:47:18,209s
17809SR,shelfDelivered,2017-12-28 06:53:18,194s
17816SR,shelfDelivered,2017-12-28 07:01:18,253s
17831SR,shelfMoved,2017-12-28 07:19:18,484s
17834SR,shelfMoved,2017-12-28 07:23:18,447s
17849SR,shelfMoved,2017-12-28 07:36:18,200s
17857SR,shelfDelivered,2017-12-28 07:46:18,484s
17867SR,shelfDelivered,2017-12-28 07:51:18,447s
17872SR,shelfMoved,2017-12-28 07:55:18,240s
17879SR,shelfDelivered,2017-12-28 08:07:18,200s
17882SR,shelfDelivered,2017-12-28 08:10:18,240s
17883SR,shelfMoved,2017-12-28 08:11:18,239s
17900SR,shelfMoved,2017-12-28 08:30:18,472s
17906SR,shelfDelivered,2017-12-28 08:34:18,239s
17909SR,shelfDelivered,2017-12-28 08:37:18,472s
17927SR,shelfMoved,2017-12-28 08:53:18,368s
17932SR,shelfMoved,2017-12-28 09:00:18,88s
17935SR,shelfMoved,2017-12-28 09:02:18,225s
17950SR,shelfDelivered,2017-12-28 09:20:18,368s
17951SR,shelfDelivered,2017-12-28 09:22:18,88s
17960SR,shelfDelivered,2017-12-28 09:27:18,225s
17977SR,shelfMoved,2017-12-28 09:42:18,118s
17979SR,shelfMoved,2017-12-28 09:43:18,226s
17981SR,shelfDelivered,2017-12-28 09:46:18,118s
17992SR,shelfDelivered,2017-12-28 09:59:18,226s
17993SR,shelfMoved,2017-12-28 10:00:18,419s
18003SR,shelfDelivered,2017-12-28 10:12:18,419s
18011SR,shelfMoved,2017-12-28 10:43:18,210s
18022SR,shelfMoved,2017-12-28 10:55:18,278s
18025SR,shelfDelivered,2017-12-28 10:59:18,210s
18032SR,shelfDelivered,2017-12-28 11:07:18,278s
18042SR,shelfMoved,2017-12-28 11:20:18,209s
18050SR,shelfDelivered,2017-12-28 11:33:18,209s
18059SR,shelfMoved,2017-12-28 11:41:18,299s
18061SR,shelfDelivered,2017-12-28 11:47:18,299s
18062SR,shelfMoved,2017-12-28 11:49:18,221s
18073SR,shelfDelivered,2017-12-28 12:13:18,221s
18082SR,shelfMoved,2017-12-28 12:26:18,338s
18094SR,shelfDelivered,2017-12-28 12:47:18,338s
18095SR,shelfMoved,2017-12-28 12:47:18,37s
18103SR,shelfMoved,2017-12-28 12:52:18,382s
18110SR,shelfDelivered,2017-12-28 12:57:18,382s
18119SR,shelfMoved,2017-12-28 13:13:18,230s
18122SR,shelfDelivered,2017-12-28 13:16:18,37s
18125SR,shelfDelivered,2017-12-28 13:18:18,230s
18142SR,shelfMoved,2017-12-28 13:47:18,405s
18157SR,shelfDelivered,2017-12-28 14:08:18,405s
18171SR,shelfMoved,2017-12-28 14:27:18,237s
18172SR,shelfMoved,2017-12-28 14:28:18,294s
18180SR,shelfMoved,2017-12-28 14:38:18,264s
18183SR,shelfDelivered,2017-12-28 14:44:18,237s
18185SR,shelfDelivered,2017-12-28 14:46:18,294s
18201SR,shelfDelivered,2017-12-28 14:57:18,264s
18205SR,shelfMoved,2017-12-28 15:05:18,86s
18212SR,shelfDelivered,2017-12-28 15:18:18,86s
18236SR,shelfMoved,2017-12-28 16:08:18,22s
18239SR,shelfDelivered,2017-12-28 16:16:18,22s
18246SR,shelfMoved,2017-12-28 16:27:18,53s
18253SR,shelfMoved,2017-12-28 16:39:18,411s
18261SR,shelfMoved,2017-12-28 16:52:18,214s
18262SR,shelfDelivered,2017-12-28 16:52:18,53s
18277SR,shelfMoved,2017-12-28 17:04:18,440s
18280SR,shelfDelivered,2017-12-28 17:08:18,411s
18282SR,shelfDelivered,2017-12-28 17:10:18,214s
18299SR,shelfDelivered,2017-12-28 17:23:18,440s
18314SR,shelfMoved,2017-12-28 17:36:18,434s
18317SR,shelfMoved,2017-12-28 17:39:18,100s
18326SR,shelfMoved,2017-12-28 17:52:18,6s
18330SR,shelfDelivered,2017-12-28 17:57:18,434s
18341SR,shelfDelivered,2017-12-28 18:04:18,100s
18356SR,shelfDelivered,2017-12-28 18:18:18,6s
18360SR,shelfMoved,2017-12-28 18:21:18,257s
18373SR,shelfMoved,2017-12-28 18:35:18,188s
18377SR,shelfMoved,2017-12-28 18:36:18,81s
18381SR,shelfDelivered,2017-12-28 18:40:18,81s
18388SR,shelfMoved,2017-12-28 18:46:18,291s
18395SR,shelfDelivered,2017-12-28 18:49:18,257s
18400SR,shelfDelivered,2017-12-28 18:55:18,188s
18406SR,shelfMoved,2017-12-28 19:01:18,259s
18418SR,shelfDelivered,2017-12-28 19:15:18,259s
18420SR,shelfDelivered,2017-12-28 19:16:18,291s
18428SR,shelfMoved,2017-12-28 19:21:18,336s
18437SR,shelfMoved,2017-12-28 19:29:18,159s
18454SR,shelfMoved,2017-12-28 19:59:18,110s
18465SR,shelfMoved,2017-12-28 20:12:18,160s
18474SR,shelfMoved,2017-12-28 20:25:18,357s
18477SR,shelfDelivered,2017-12-28 20:27:18,110s
18485SR,shelfMoved,2017-12-28 20:36:18,467s
18492SR,shelfMoved,2017-12-28 20:43:18,362s
18497SR,shelfDelivered,2017-12-28 20:47:18,357s
18506SR,shelfDelivered,2017-12-28 21:02:18,467s
18512SR,shelfDelivered,2017-12-28 21:07:18,362s
18514SR,shelfMoved,2017-12-28 21:09:18,191s
18524SR,shelfDelivered,2017-12-28 21:24:18,191s
18533SR,shelfMoved,2017-12-28 21:44:18,327s
18541SR,shelfMoved,2017-12-28 21:53:18,235s
18544SR,shelfDelivered,2017-12-28 21:59:18,235s
18548SR,shelfDelivered,2017-12-28 22:05:18,327s
18564SR,shelfMoved,2017-12-28 22:18:18,441s
18571SR,shelfMoved,2017-12-28 22:29:18,228s
18578SR,shelfDelivered,2017-12-28 22:43:18,441s
18580SR,shelfDelivered,2017-12-28 22:45:18,228s
18602SR,shelfMoved,2017-12-28 23:23:18,24s
18607SR,shelfMoved,2017-12-28 23:32:18,203s
18609SR,shelfDelivered,2017-12-28 23:33:18,24s
18613SR,shelfDelivered,2017-12-28 23:45:18,203s
18624SR,shelfMoved,2017-12-28 23:58:18,400s
18626SR,shelfDelivered,2017-12-29 00:04:18,400s
18644SR,shelfMoved,2017-12-29 00:24:18,201s
18652SR,shelfMoved,2017-12-29 00:39:18,77s
18660SR,shelfDelivered,2017-12-29 00:51:18,201s
18665SR,shelfDelivered,2017-12-29 00:55:18,77s
18671SR,shelfMoved,2017-12-29 01:00:18,293s
18677SR,shelfMoved,2017-12-29 01:06:18,162s
18687SR,shelfDelivered,2017-12-29 01:24:18,293s
18688SR,shelfDelivered,2017-12-29 01:24:18,162s
18703SR,shelfMoved,2017-12-29 01:41:18,108s
18712SR,shelfMoved,2017-12-29 02:00:18,10s
18717SR,shelfDelivered,2017-12-29 02:05:18,108s
18737SR,shelfDelivered,2017-12-29 02:29:18,10s
18745SR,shelfMoved,2017-12-29 02:36:18,107s
18754SR,shelfMoved,2017-12-29 02:42:18,339s
18756SR,shelfDelivered,2017-12-29 02:47:18,339s
18767SR,shelfDelivered,2017-12-29 02:57:18,107s
18775SR,shelfMoved,2017-12-29 03:09:18,202s
18777SR,shelfDelivered,2017-12-29 03:13:18,202s
18778SR,shelfMoved,2017-12-29 03:13:18,268s
18787SR,shelfMoved,2017-12-29 03:23:18,460s
18799SR,shelfDelivered,2017-12-29 03:41:18,268s
18805SR,shelfDelivered,2017-12-29 03:45:18,460s
18806SR,shelfMoved,2017-12-29 03:46:18,251s
18819SR,shelfDelivered,2017-12-29 04:01:18,251s
18824SR,shelfMoved,2017-12-29 04:04:18,335s
18839SR,shelfDelivered,2017-12-29 04:27:18,335s
18851SR,shelfMoved,2017-12-29 04:42:18,50s
18856SR,shelfMoved,2017-12-29 04:48:18,23s
18861SR,shelfMoved,2017-12-29 04:52:18,264s
18863SR,shelfMoved,2017-12-29 04:56:18,328s
18864SR,shelfDelivered,2017-12-29 04:58:18,50s
18871SR,shelfDelivered,2017-12-29 05:03:18,264s
18878SR,shelfDelivered,2017-12-29 05:11:18,23s
18885SR,shelfDelivered,2017-12-29 05:17:18,328s
18904SR,shelfMoved,2017-12-29 05:56:18,216s
18916SR,shelfMoved,2017-12-29 06:16:18,379s
18918SR,shelfDelivered,2017-12-29 06:20:18,216s
18928SR,shelfDelivered,2017-12-29 06:29:18,379s
18932SR,shelfMoved,2017-12-29 06:42:18,355s
18939SR,shelfDelivered,2017-12-29 06:55:18,355s
18965SR,shelfMoved,2017-12-29 07:41:18,387s
18975SR,shelfDelivered,2017-12-29 07:53:18,387s
18982SR,shelfMoved,2017-12-29 08:00:18,44s
18992SR,shelfMoved,2017-12-29 08:13:18,204s
18998SR,shelfMoved,2017-12-29 08:20:18,401s
19006SR,shelfDelivered,2017-12-29 08:24:18,44s
19007SR,shelfMoved,2017-12-29 08:25:18,76s
19021SR,shelfDelivered,2017-12-29 08:38:18,76s
19022SR,shelfDelivered,2017-12-29 08:38:18,204s
19037SR,shelfDelivered,2017-12-29 08:50:18,401s
19039SR,shelfMoved,2017-12-29 08:51:18,304s
