Case Id,Event Id,Start Timestamp,End Timesstamp,Event name,Event type,Ressource Group,Ressource Id
506,6054,2017-08-27 10:54:48,2017-08-27 11:00:31,Package product,manual activity ,clerk,1
39,6060,2017-08-27 11:00:31,2017-08-27 11:04:16,collect product from shelf,manual activity ,clerk,1
652,6056,2017-08-27 10:56:12,2017-08-27 11:05:47,reduce speed,process activity,robot,1
652,6044,2017-08-27 10:45:24,2017-08-27 11:05:47,move shelf to dock,process activity,robot,1
895,6066,2017-08-27 11:12:46,2017-08-27 11:18:02,putdown current shelf,process activity,robot,3
895,6071,2017-08-27 11:18:02,2017-08-27 11:19:36,move shelf from clerk dock,process activity,robot,2
39,6069,2017-08-27 11:16:19,2017-08-27 11:21:14,Package product,manual activity ,clerk,1
279,6077,2017-08-27 11:22:15,2017-08-27 11:22:15,putdown current shelf,process activity,robot,2
895,6073,2017-08-27 11:19:36,2017-08-27 11:24:46,go to approriate shelf,process activity,robot,3
279,6078,2017-08-27 11:22:15,2017-08-27 11:25:57,go to approriate shelf,process activity,robot,2
652,6076,2017-08-27 11:22:15,2017-08-27 11:32:40,collect product from shelf,manual activity ,clerk,1
279,6081,2017-08-27 11:29:06,2017-08-27 11:35:29,move shelf to dock,process activity,robot,2
895,6084,2017-08-27 11:32:40,2017-08-27 11:44:43,move shelf to dock,process activity,robot,3
652,6100,2017-08-27 11:51:53,2017-08-27 11:51:53,move shelf from clerk dock,process activity,robot,1
279,6099,2017-08-27 11:51:53,2017-08-27 11:55:16,collect product from shelf,manual activity ,clerk,1
922,6103,2017-08-27 11:53:03,2017-08-27 11:57:48,putdown current shelf,process activity,robot,0
895,6102,2017-08-27 11:53:03,2017-08-27 12:02:17,collect product from shelf,manual activity ,clerk,1
652,6105,2017-08-27 11:54:14,2017-08-27 12:10:16,do extra check,manual activity ,clerk,1
279,6113,2017-08-27 12:05:48,2017-08-27 12:12:13,move shelf from clerk dock,process activity,robot,2
895,6120,2017-08-27 12:12:13,2017-08-27 12:12:13,move shelf from clerk dock,process activity,robot,3
922,6114,2017-08-27 12:05:48,2017-08-27 12:14:34,go to approriate shelf,process activity,robot,0
652,6118,2017-08-27 12:10:16,2017-08-27 12:17:07,Package product,manual activity ,clerk,1
955,6126,2017-08-27 12:18:51,2017-08-27 12:22:04,putdown current shelf,process activity,robot,1
279,6131,2017-08-27 12:22:04,2017-08-27 12:24:51,do extra check,manual activity ,clerk,1
955,6130,2017-08-27 12:22:04,2017-08-27 12:24:51,go to approriate shelf,process activity,robot,1
485,6129,2017-08-27 12:22:04,2017-08-27 12:25:54,move shelf to dock,process activity,robot,3
922,6136,2017-08-27 12:25:54,2017-08-27 12:31:14,reduce speed,process activity,robot,0
922,6125,2017-08-27 12:18:51,2017-08-27 12:31:14,move shelf to dock,process activity,robot,0
279,6134,2017-08-27 12:24:51,2017-08-27 12:36:27,Package product,manual activity ,clerk,1
955,6137,2017-08-27 12:25:54,2017-08-27 12:36:27,move shelf to dock,process activity,robot,1
485,6150,2017-08-27 12:42:52,2017-08-27 12:50:22,collect product from shelf,manual activity ,clerk,1
895,6153,2017-08-27 12:47:02,2017-08-27 12:50:22,do extra check,manual activity ,clerk,1
955,6156,2017-08-27 12:48:57,2017-08-27 12:52:14,collect product from shelf,manual activity ,clerk,1
922,6155,2017-08-27 12:48:57,2017-08-27 12:59:59,collect product from shelf,manual activity ,clerk,1
895,6157,2017-08-27 12:50:22,2017-08-27 13:12:04,Package product,manual activity ,clerk,1
922,6169,2017-08-27 13:09:38,2017-08-27 13:17:25,move shelf from clerk dock,process activity,robot,0
485,6173,2017-08-27 13:14:23,2017-08-27 13:22:20,move shelf from clerk dock,process activity,robot,3
782,6178,2017-08-27 13:17:25,2017-08-27 13:23:27,move shelf from clerk dock,process activity,robot,1
1088,6188,2017-08-27 13:27:57,2017-08-27 13:27:57,putdown current shelf,process activity,robot,1
782,6181,2017-08-27 13:22:20,2017-08-27 13:27:57,move shelf to dock,process activity,robot,2
922,6176,2017-08-27 13:17:25,2017-08-27 13:31:58,do extra check,manual activity ,clerk,1
1082,6187,2017-08-27 13:27:57,2017-08-27 13:31:58,putdown current shelf,process activity,robot,3
215,6184,2017-08-27 13:24:37,2017-08-27 13:33:08,move shelf to dock,process activity,robot,0
922,6192,2017-08-27 13:31:58,2017-08-27 13:38:46,Package product,manual activity ,clerk,1
1088,6189,2017-08-27 13:27:57,2017-08-27 13:40:11,go to approriate shelf,process activity,robot,1
1088,6202,2017-08-27 13:41:51,2017-08-27 13:47:03,move shelf to dock,process activity,robot,1
1082,6200,2017-08-27 13:40:11,2017-08-27 13:48:11,go to approriate shelf,process activity,robot,3
1082,6209,2017-08-27 13:49:43,2017-08-27 13:52:59,move shelf to dock,process activity,robot,3
782,6194,2017-08-27 13:33:08,2017-08-27 13:54:45,collect product from shelf,manual activity ,clerk,1
485,6208,2017-08-27 13:49:43,2017-08-27 13:59:25,Package product,manual activity ,clerk,1
215,6204,2017-08-27 13:43:09,2017-08-27 14:06:51,collect product from shelf,manual activity ,clerk,1
215,6231,2017-08-27 14:22:31,2017-08-27 14:24:15,move shelf from clerk dock,process activity,robot,0
782,6229,2017-08-27 14:21:19,2017-08-27 14:24:15,move shelf from clerk dock,process activity,robot,2
955,6226,2017-08-27 14:18:57,2017-08-27 14:28:11,do extra check,manual activity ,clerk,1
1082,6235,2017-08-27 14:27:08,2017-08-27 14:28:11,collect product from shelf,manual activity ,clerk,1
1088,6233,2017-08-27 14:24:15,2017-08-27 14:31:31,collect product from shelf,manual activity ,clerk,1
955,6237,2017-08-27 14:28:11,2017-08-27 14:37:17,Package product,manual activity ,clerk,1
1082,6243,2017-08-27 14:36:15,2017-08-27 14:37:17,move shelf from clerk dock,process activity,robot,3
616,6249,2017-08-27 14:43:47,2017-08-27 14:46:44,putdown current shelf,process activity,robot,3
1088,6253,2017-08-27 14:46:44,2017-08-27 14:46:44,move shelf from clerk dock,process activity,robot,1
1082,6252,2017-08-27 14:46:44,2017-08-27 14:47:46,Package product,manual activity ,clerk,1
994,6256,2017-08-27 14:47:46,2017-08-27 14:49:02,putdown current shelf,process activity,robot,1
616,6254,2017-08-27 14:46:44,2017-08-27 14:50:35,go to approriate shelf,process activity,robot,3
994,6259,2017-08-27 14:50:35,2017-08-27 14:55:46,go to approriate shelf,process activity,robot,1
616,6261,2017-08-27 14:53:57,2017-08-27 14:57:40,move shelf to dock,process activity,robot,3
215,6258,2017-08-27 14:50:02,2017-08-27 15:05:16,Package product,manual activity ,clerk,1
994,6267,2017-08-27 15:02:43,2017-08-27 15:06:21,move shelf to dock,process activity,robot,1
1282,6271,2017-08-27 15:07:28,2017-08-27 15:12:02,putdown current shelf,process activity,robot,0
616,6274,2017-08-27 15:10:29,2017-08-27 15:16:59,collect product from shelf,manual activity ,clerk,1
1282,6280,2017-08-27 15:14:08,2017-08-27 15:18:28,go to approriate shelf,process activity,robot,0
782,6276,2017-08-27 15:10:29,2017-08-27 15:26:52,Package product,manual activity ,clerk,1
994,6281,2017-08-27 15:14:08,2017-08-27 15:30:27,collect product from shelf,manual activity ,clerk,1
1282,6288,2017-08-27 15:28:47,2017-08-27 15:36:08,move shelf to dock,process activity,robot,0
616,6292,2017-08-27 15:33:09,2017-08-27 15:45:04,move shelf from clerk dock,process activity,robot,3
994,6300,2017-08-27 15:43:43,2017-08-27 15:45:04,move shelf from clerk dock,process activity,robot,1
1282,6303,2017-08-27 15:46:24,2017-08-27 15:49:22,collect product from shelf,manual activity ,clerk,1
616,6296,2017-08-27 15:37:59,2017-08-27 15:51:46,Package product,manual activity ,clerk,1
1282,6312,2017-08-27 15:58:00,2017-08-27 15:59:01,move shelf from clerk dock,process activity,robot,0
335,6315,2017-08-27 16:01:00,2017-08-27 16:02:19,putdown current shelf,process activity,robot,0
335,6316,2017-08-27 16:02:19,2017-08-27 16:04:09,go to approriate shelf,process activity,robot,0
1088,6313,2017-08-27 15:59:01,2017-08-27 16:07:54,Package product,manual activity ,clerk,1
335,6318,2017-08-27 16:06:40,2017-08-27 16:09:27,move shelf to dock,process activity,robot,0
552,6324,2017-08-27 16:14:14,2017-08-27 16:20:13,move shelf to dock,process activity,robot,1
1192,6327,2017-08-27 16:17:10,2017-08-27 16:23:25,move shelf to dock,process activity,robot,2
994,6330,2017-08-27 16:20:13,2017-08-27 16:34:04,Package product,manual activity ,clerk,1
335,6339,2017-08-27 16:31:30,2017-08-27 16:35:43,collect product from shelf,manual activity ,clerk,1
1282,6346,2017-08-27 16:36:46,2017-08-27 16:41:56,Package product,manual activity ,clerk,1
552,6343,2017-08-27 16:35:43,2017-08-27 16:41:56,collect product from shelf,manual activity ,clerk,1
335,6351,2017-08-27 16:41:56,2017-08-27 16:49:41,move shelf from clerk dock,process activity,robot,0
1192,6344,2017-08-27 16:35:43,2017-08-27 16:49:41,collect product from shelf,manual activity ,clerk,1
552,6360,2017-08-27 16:55:26,2017-08-27 17:01:39,move shelf from clerk dock,process activity,robot,1
1192,6366,2017-08-27 17:01:39,2017-08-27 17:03:26,move shelf from clerk dock,process activity,robot,2
299,6368,2017-08-27 17:03:26,2017-08-27 17:05:14,putdown current shelf,process activity,robot,1
299,6370,2017-08-27 17:05:14,2017-08-27 17:09:03,go to approriate shelf,process activity,robot,1
335,6364,2017-08-27 16:59:21,2017-08-27 17:11:32,Package product,manual activity ,clerk,1
771,6375,2017-08-27 17:12:55,2017-08-27 17:15:48,putdown current shelf,process activity,robot,3
836,6374,2017-08-27 17:12:55,2017-08-27 17:15:48,putdown current shelf,process activity,robot,0
299,6372,2017-08-27 17:11:32,2017-08-27 17:17:40,move shelf to dock,process activity,robot,1
836,6379,2017-08-27 17:15:48,2017-08-27 17:18:52,go to approriate shelf,process activity,robot,0
771,6378,2017-08-27 17:15:48,2017-08-27 17:24:01,go to approriate shelf,process activity,robot,3
552,6377,2017-08-27 17:13:55,2017-08-27 17:24:01,Package product,manual activity ,clerk,1
836,6385,2017-08-27 17:25:26,2017-08-27 17:33:45,move shelf to dock,process activity,robot,0
771,6392,2017-08-27 17:33:45,2017-08-27 17:37:38,move shelf to dock,process activity,robot,3
299,6390,2017-08-27 17:30:32,2017-08-27 17:39:34,collect product from shelf,manual activity ,clerk,1
1192,6387,2017-08-27 17:27:25,2017-08-27 17:48:44,do extra check,manual activity ,clerk,1
836,6403,2017-08-27 17:48:44,2017-08-27 17:51:27,collect product from shelf,manual activity ,clerk,1
1192,6402,2017-08-27 17:48:44,2017-08-27 17:58:11,Package product,manual activity ,clerk,1
299,6408,2017-08-27 17:54:30,2017-08-27 18:01:33,move shelf from clerk dock,process activity,robot,1
836,6418,2017-08-27 18:06:24,2017-08-27 18:06:24,move shelf from clerk dock,process activity,robot,0
406,6415,2017-08-27 18:01:33,2017-08-27 18:07:33,putdown current shelf,process activity,robot,2
651,6421,2017-08-27 18:07:33,2017-08-27 18:07:33,putdown current shelf,process activity,robot,1
651,6424,2017-08-27 18:07:33,2017-08-27 18:09:25,go to approriate shelf,process activity,robot,1
771,6419,2017-08-27 18:06:24,2017-08-27 18:10:40,collect product from shelf,manual activity ,clerk,1
299,6423,2017-08-27 18:07:33,2017-08-27 18:13:43,Package product,manual activity ,clerk,1
406,6422,2017-08-27 18:07:33,2017-08-27 18:13:43,go to approriate shelf,process activity,robot,2
836,6435,2017-08-27 18:24:11,2017-08-27 18:25:26,Package product,manual activity ,clerk,1
771,6440,2017-08-27 18:26:53,2017-08-27 18:28:49,move shelf from clerk dock,process activity,robot,3
651,6436,2017-08-27 18:24:11,2017-08-27 18:30:41,reduce speed,process activity,robot,1
651,6428,2017-08-27 18:13:43,2017-08-27 18:30:41,move shelf to dock,process activity,robot,1
771,6442,2017-08-27 18:28:49,2017-08-27 18:32:08,Package product,manual activity ,clerk,1
406,6446,2017-08-27 18:32:08,2017-08-27 18:37:36,reduce speed,process activity,robot,2
406,6438,2017-08-27 18:25:26,2017-08-27 18:37:36,move shelf to dock,process activity,robot,2
651,6450,2017-08-27 18:36:24,2017-08-27 18:45:31,collect product from shelf,manual activity ,clerk,1
406,6455,2017-08-27 18:44:13,2017-08-27 18:49:31,collect product from shelf,manual activity ,clerk,1
406,6464,2017-08-27 18:55:35,2017-08-27 19:02:03,move shelf from clerk dock,process activity,robot,2
651,6462,2017-08-27 18:54:11,2017-08-27 19:02:03,move shelf from clerk dock,process activity,robot,1
651,6470,2017-08-27 19:05:40,2017-08-27 19:20:32,do extra check,manual activity ,clerk,1
823,6476,2017-08-27 19:16:33,2017-08-27 19:23:50,reduce speed,process activity,robot,1
823,6473,2017-08-27 19:08:53,2017-08-27 19:23:50,move shelf to dock,process activity,robot,1
651,6477,2017-08-27 19:20:32,2017-08-27 19:25:59,Package product,manual activity ,clerk,1
1233,6487,2017-08-27 19:35:51,2017-08-27 19:38:31,move shelf to dock,process activity,robot,0
823,6485,2017-08-27 19:34:44,2017-08-27 19:41:23,collect product from shelf,manual activity ,clerk,1
406,6483,2017-08-27 19:32:45,2017-08-27 19:51:22,do extra check,manual activity ,clerk,1
823,6497,2017-08-27 19:51:22,2017-08-27 19:51:22,move shelf from clerk dock,process activity,robot,1
1233,6499,2017-08-27 19:51:22,2017-08-27 19:56:29,collect product from shelf,manual activity ,clerk,1
1128,6501,2017-08-27 19:54:56,2017-08-27 19:59:00,putdown current shelf,process activity,robot,1
406,6498,2017-08-27 19:51:22,2017-08-27 20:00:51,Package product,manual activity ,clerk,1
1128,6505,2017-08-27 20:00:51,2017-08-27 20:02:11,go to approriate shelf,process activity,robot,1
1128,6509,2017-08-27 20:03:16,2017-08-27 20:05:05,move shelf to dock,process activity,robot,1
1233,6507,2017-08-27 20:02:11,2017-08-27 20:07:52,move shelf from clerk dock,process activity,robot,0
568,6515,2017-08-27 20:10:47,2017-08-27 20:13:22,putdown current shelf,process activity,robot,3
568,6520,2017-08-27 20:14:26,2017-08-27 20:14:26,go to approriate shelf,process activity,robot,3
1128,6517,2017-08-27 20:11:59,2017-08-27 20:17:33,collect product from shelf,manual activity ,clerk,1
568,6523,2017-08-27 20:15:45,2017-08-27 20:19:09,move shelf to dock,process activity,robot,3
823,6521,2017-08-27 20:14:26,2017-08-27 20:26:37,do extra check,manual activity ,clerk,1
823,6530,2017-08-27 20:26:37,2017-08-27 20:29:56,Package product,manual activity ,clerk,1
1128,6535,2017-08-27 20:32:53,2017-08-27 20:34:20,Package product,manual activity ,clerk,1
1128,6537,2017-08-27 20:34:20,2017-08-27 20:35:20,move shelf from clerk dock,process activity,robot,1
1233,6540,2017-08-27 20:35:20,2017-08-27 20:35:20,Package product,manual activity ,clerk,1
568,6539,2017-08-27 20:35:20,2017-08-27 20:39:20,collect product from shelf,manual activity ,clerk,1
602,6547,2017-08-27 20:45:55,2017-08-27 20:51:52,move shelf from clerk dock,process activity,robot,3
568,6550,2017-08-27 20:50:11,2017-08-27 20:51:52,Package product,manual activity ,clerk,1
602,6552,2017-08-27 20:51:52,2017-08-27 20:54:03,move shelf to dock,process activity,robot,2
973,6554,2017-08-27 20:52:52,2017-08-27 20:58:46,putdown current shelf,process activity,robot,3
973,6561,2017-08-27 21:00:00,2017-08-27 21:05:22,go to approriate shelf,process activity,robot,3
602,6560,2017-08-27 21:00:00,2017-08-27 21:09:28,collect product from shelf,manual activity ,clerk,1
973,6563,2017-08-27 21:06:50,2017-08-27 21:12:21,move shelf to dock,process activity,robot,3
602,6574,2017-08-27 21:20:41,2017-08-27 21:21:41,move shelf from clerk dock,process activity,robot,2
1250,6577,2017-08-27 21:23:37,2017-08-27 21:27:04,move shelf to dock,process activity,robot,0
973,6571,2017-08-27 21:17:48,2017-08-27 21:28:42,collect product from shelf,manual activity ,clerk,1
973,6588,2017-08-27 21:38:07,2017-08-27 21:40:43,move shelf from clerk dock,process activity,robot,3
602,6586,2017-08-27 21:37:05,2017-08-27 21:40:43,do extra check,manual activity ,clerk,1
602,6591,2017-08-27 21:40:43,2017-08-27 21:46:10,Package product,manual activity ,clerk,1
1158,6597,2017-08-27 21:48:04,2017-08-27 21:48:04,putdown current shelf,process activity,robot,2
1158,6598,2017-08-27 21:48:04,2017-08-27 21:49:36,go to approriate shelf,process activity,robot,2
1250,6594,2017-08-27 21:46:10,2017-08-27 21:54:06,collect product from shelf,manual activity ,clerk,1
973,6596,2017-08-27 21:48:04,2017-08-27 21:55:56,Package product,manual activity ,clerk,1
1158,6600,2017-08-27 21:51:11,2017-08-27 22:01:30,move shelf to dock,process activity,robot,2
1002,6609,2017-08-27 22:03:19,2017-08-27 22:06:25,move shelf from clerk dock,process activity,robot,0
1002,6606,2017-08-27 22:00:20,2017-08-27 22:07:34,putdown current shelf,process activity,robot,1
1158,6615,2017-08-27 22:08:53,2017-08-27 22:11:50,collect product from shelf,manual activity ,clerk,1
1250,6612,2017-08-27 22:06:25,2017-08-27 22:13:12,Package product,manual activity ,clerk,1
1002,6616,2017-08-27 22:08:53,2017-08-27 22:13:12,go to approriate shelf,process activity,robot,1
1158,6623,2017-08-27 22:21:17,2017-08-27 22:22:18,move shelf from clerk dock,process activity,robot,2
1158,6627,2017-08-27 22:24:16,2017-08-27 22:25:54,Package product,manual activity ,clerk,1
427,6629,2017-08-27 22:25:54,2017-08-27 22:27:48,putdown current shelf,process activity,robot,2
1002,6625,2017-08-27 22:22:18,2017-08-27 22:27:48,move shelf to dock,process activity,robot,1
1002,6634,2017-08-27 22:34:23,2017-08-27 22:34:23,collect product from shelf,manual activity ,clerk,1
427,6632,2017-08-27 22:32:40,2017-08-27 22:37:09,go to approriate shelf,process activity,robot,2
427,6639,2017-08-27 22:40:28,2017-08-27 22:43:59,move shelf to dock,process activity,robot,2
1225,6647,2017-08-27 22:47:29,2017-08-27 22:50:39,putdown current shelf,process activity,robot,3
1225,6644,2017-08-27 22:45:16,2017-08-27 22:54:06,move shelf from clerk dock,process activity,robot,1
332,6655,2017-08-27 22:54:06,2017-08-27 22:57:21,putdown current shelf,process activity,robot,1
1225,6652,2017-08-27 22:54:06,2017-08-27 22:59:08,go to approriate shelf,process activity,robot,3
1002,6649,2017-08-27 22:49:02,2017-08-27 23:01:28,Package product,manual activity ,clerk,1
427,6654,2017-08-27 22:54:06,2017-08-27 23:02:28,collect product from shelf,manual activity ,clerk,1
332,6656,2017-08-27 22:57:21,2017-08-27 23:05:51,go to approriate shelf,process activity,robot,1
1225,6658,2017-08-27 23:00:09,2017-08-27 23:08:43,move shelf to dock,process activity,robot,3
427,6664,2017-08-27 23:08:43,2017-08-27 23:15:27,move shelf from clerk dock,process activity,robot,2
332,6671,2017-08-27 23:16:31,2017-08-27 23:21:37,move shelf to dock,process activity,robot,1
1225,6674,2017-08-27 23:19:51,2017-08-27 23:27:04,collect product from shelf,manual activity ,clerk,1
427,6676,2017-08-27 23:21:37,2017-08-27 23:32:15,Package product,manual activity ,clerk,1
332,6682,2017-08-27 23:29:01,2017-08-27 23:34:05,collect product from shelf,manual activity ,clerk,1
1225,6687,2017-08-27 23:34:05,2017-08-27 23:36:39,move shelf from clerk dock,process activity,robot,3
555,6691,2017-08-27 23:37:40,2017-08-27 23:39:04,putdown current shelf,process activity,robot,2
332,6697,2017-08-27 23:40:07,2017-08-27 23:42:59,move shelf from clerk dock,process activity,robot,1
1225,6693,2017-08-27 23:39:04,2017-08-27 23:44:07,Package product,manual activity ,clerk,1
667,6695,2017-08-27 23:39:04,2017-08-27 23:44:07,putdown current shelf,process activity,robot,3
555,6694,2017-08-27 23:39:04,2017-08-27 23:44:07,go to approriate shelf,process activity,robot,2
667,6701,2017-08-27 23:44:07,2017-08-27 23:50:22,go to approriate shelf,process activity,robot,3
555,6711,2017-08-27 23:53:24,2017-08-27 23:53:24,reduce speed,process activity,robot,2
555,6706,2017-08-27 23:50:22,2017-08-27 23:53:24,move shelf to dock,process activity,robot,2
667,6708,2017-08-27 23:52:05,2017-08-27 23:59:55,move shelf to dock,process activity,robot,3
332,6704,2017-08-27 23:48:49,2017-08-28 00:07:36,Package product,manual activity ,clerk,1
555,6721,2017-08-28 00:07:36,2017-08-28 00:12:16,collect product from shelf,manual activity ,clerk,1
667,6720,2017-08-28 00:07:36,2017-08-28 00:21:13,collect product from shelf,manual activity ,clerk,1
667,6732,2017-08-28 00:25:12,2017-08-28 00:26:31,move shelf from clerk dock,process activity,robot,3
944,6730,2017-08-28 00:23:56,2017-08-28 00:26:31,putdown current shelf,process activity,robot,1
944,6727,2017-08-28 00:21:13,2017-08-28 00:28:42,move shelf from clerk dock,process activity,robot,2
944,6734,2017-08-28 00:26:31,2017-08-28 00:28:42,go to approriate shelf,process activity,robot,1
944,6738,2017-08-28 00:29:56,2017-08-28 00:36:15,move shelf to dock,process activity,robot,1
555,6740,2017-08-28 00:33:27,2017-08-28 00:42:46,do extra check,manual activity ,clerk,1
178,6745,2017-08-28 00:39:04,2017-08-28 00:42:46,putdown current shelf,process activity,robot,3
178,6751,2017-08-28 00:42:46,2017-08-28 00:43:46,go to approriate shelf,process activity,robot,3
1122,6749,2017-08-28 00:42:46,2017-08-28 00:45:26,putdown current shelf,process activity,robot,2
1122,6754,2017-08-28 00:45:26,2017-08-28 00:47:15,go to approriate shelf,process activity,robot,2
944,6752,2017-08-28 00:42:46,2017-08-28 00:50:06,collect product from shelf,manual activity ,clerk,1
178,6756,2017-08-28 00:47:15,2017-08-28 00:52:27,move shelf to dock,process activity,robot,3
555,6750,2017-08-28 00:42:46,2017-08-28 00:56:58,Package product,manual activity ,clerk,1
1122,6758,2017-08-28 00:48:53,2017-08-28 01:06:38,move shelf to dock,process activity,robot,2
944,6769,2017-08-28 01:04:10,2017-08-28 01:08:34,move shelf from clerk dock,process activity,robot,1
667,6771,2017-08-28 01:05:16,2017-08-28 01:11:36,Package product,manual activity ,clerk,1
178,6773,2017-08-28 01:06:38,2017-08-28 01:14:36,collect product from shelf,manual activity ,clerk,1
1122,6778,2017-08-28 01:13:27,2017-08-28 01:19:31,collect product from shelf,manual activity ,clerk,1
178,6784,2017-08-28 01:20:45,2017-08-28 01:25:24,move shelf from clerk dock,process activity,robot,3
781,6787,2017-08-28 01:25:24,2017-08-28 01:28:28,putdown current shelf,process activity,robot,1
944,6788,2017-08-28 01:25:24,2017-08-28 01:31:41,do extra check,manual activity ,clerk,1
1177,6791,2017-08-28 01:28:28,2017-08-28 01:31:41,putdown current shelf,process activity,robot,3
781,6792,2017-08-28 01:28:28,2017-08-28 01:35:13,go to approriate shelf,process activity,robot,1
1122,6800,2017-08-28 01:37:10,2017-08-28 01:38:48,move shelf from clerk dock,process activity,robot,2
781,6801,2017-08-28 01:37:10,2017-08-28 01:40:10,move shelf to dock,process activity,robot,1
1177,6797,2017-08-28 01:33:21,2017-08-28 01:43:36,go to approriate shelf,process activity,robot,3
944,6795,2017-08-28 01:31:41,2017-08-28 01:46:30,Package product,manual activity ,clerk,1
252,6808,2017-08-28 01:46:30,2017-08-28 01:49:12,putdown current shelf,process activity,robot,2
1177,6810,2017-08-28 01:47:31,2017-08-28 01:50:24,move shelf to dock,process activity,robot,3
252,6813,2017-08-28 01:49:12,2017-08-28 01:53:56,go to approriate shelf,process activity,robot,2
781,6812,2017-08-28 01:49:12,2017-08-28 01:57:04,collect product from shelf,manual activity ,clerk,1
1122,6815,2017-08-28 01:50:24,2017-08-28 02:06:35,Package product,manual activity ,clerk,1
252,6822,2017-08-28 01:59:49,2017-08-28 02:07:35,move shelf to dock,process activity,robot,2
781,6828,2017-08-28 02:07:35,2017-08-28 02:13:36,move shelf from clerk dock,process activity,robot,1
1177,6831,2017-08-28 02:10:47,2017-08-28 02:15:48,collect product from shelf,manual activity ,clerk,1
1177,6841,2017-08-28 02:21:28,2017-08-28 02:22:49,move shelf from clerk dock,process activity,robot,3
252,6839,2017-08-28 02:18:39,2017-08-28 02:22:49,collect product from shelf,manual activity ,clerk,1
178,6835,2017-08-28 02:14:47,2017-08-28 02:31:03,do extra check,manual activity ,clerk,1
103,6846,2017-08-28 02:26:49,2017-08-28 02:31:03,putdown current shelf,process activity,robot,3
252,6853,2017-08-28 02:33:01,2017-08-28 02:33:01,move shelf from clerk dock,process activity,robot,2
178,6850,2017-08-28 02:31:03,2017-08-28 02:33:01,Package product,manual activity ,clerk,1
1177,6857,2017-08-28 02:36:01,2017-08-28 02:36:01,Package product,manual activity ,clerk,1
1050,6855,2017-08-28 02:34:49,2017-08-28 02:37:53,putdown current shelf,process activity,robot,1
103,6852,2017-08-28 02:33:01,2017-08-28 02:37:53,go to approriate shelf,process activity,robot,3
103,6861,2017-08-28 02:39:32,2017-08-28 02:41:31,move shelf to dock,process activity,robot,3
1050,6862,2017-08-28 02:39:32,2017-08-28 02:46:39,go to approriate shelf,process activity,robot,1
781,6859,2017-08-28 02:37:53,2017-08-28 02:50:34,Package product,manual activity ,clerk,1
1050,6871,2017-08-28 02:50:34,2017-08-28 02:51:54,move shelf to dock,process activity,robot,1
103,6869,2017-08-28 02:49:21,2017-08-28 02:58:33,collect product from shelf,manual activity ,clerk,1
252,6873,2017-08-28 02:51:54,2017-08-28 03:01:33,Package product,manual activity ,clerk,1
1050,6882,2017-08-28 03:05:42,2017-08-28 03:08:35,collect product from shelf,manual activity ,clerk,1
1172,6886,2017-08-28 03:10:16,2017-08-28 03:13:07,putdown current shelf,process activity,robot,2
1050,6892,2017-08-28 03:16:02,2017-08-28 03:17:34,move shelf from clerk dock,process activity,robot,1
1172,6893,2017-08-28 03:16:02,2017-08-28 03:19:32,move shelf from clerk dock,process activity,robot,3
1172,6894,2017-08-28 03:16:02,2017-08-28 03:21:01,go to approriate shelf,process activity,robot,2
1351,6898,2017-08-28 03:22:35,2017-08-28 03:23:48,putdown current shelf,process activity,robot,1
175,6901,2017-08-28 03:23:48,2017-08-28 03:23:48,putdown current shelf,process activity,robot,3
103,6890,2017-08-28 03:15:02,2017-08-28 03:27:24,Package product,manual activity ,clerk,1
175,6904,2017-08-28 03:23:48,2017-08-28 03:29:20,go to approriate shelf,process activity,robot,3
1351,6902,2017-08-28 03:23:48,2017-08-28 03:30:47,go to approriate shelf,process activity,robot,1
1172,6907,2017-08-28 03:29:20,2017-08-28 03:32:59,reduce speed,process activity,robot,2
1172,6899,2017-08-28 03:22:35,2017-08-28 03:32:59,move shelf to dock,process activity,robot,2
1050,6906,2017-08-28 03:29:20,2017-08-28 03:36:36,Package product,manual activity ,clerk,1
175,6911,2017-08-28 03:32:59,2017-08-28 03:41:14,move shelf to dock,process activity,robot,3
1351,6914,2017-08-28 03:36:36,2017-08-28 03:44:45,move shelf to dock,process activity,robot,1
1172,6921,2017-08-28 03:48:43,2017-08-28 03:56:02,collect product from shelf,manual activity ,clerk,1
175,6925,2017-08-28 03:54:44,2017-08-28 04:04:45,collect product from shelf,manual activity ,clerk,1
1351,6928,2017-08-28 03:57:44,2017-08-28 04:08:37,collect product from shelf,manual activity ,clerk,1
1172,6933,2017-08-28 04:04:45,2017-08-28 04:13:51,move shelf from clerk dock,process activity,robot,2
175,6948,2017-08-28 04:26:18,2017-08-28 04:27:45,move shelf from clerk dock,process activity,robot,3
1351,6951,2017-08-28 04:27:45,2017-08-28 04:29:18,move shelf from clerk dock,process activity,robot,1
185,6954,2017-08-28 04:29:18,2017-08-28 04:32:42,putdown current shelf,process activity,robot,3
185,6956,2017-08-28 04:32:42,2017-08-28 04:34:26,go to approriate shelf,process activity,robot,3
661,6950,2017-08-28 04:27:45,2017-08-28 04:35:54,move shelf to dock,process activity,robot,2
1172,6952,2017-08-28 04:27:45,2017-08-28 04:38:51,do extra check,manual activity ,clerk,1
661,6962,2017-08-28 04:40:46,2017-08-28 04:44:13,collect product from shelf,manual activity ,clerk,1
1172,6960,2017-08-28 04:38:51,2017-08-28 04:50:39,Package product,manual activity ,clerk,1
